# BUSCO version is: 4.1.4 
# The lineage dataset is: diptera_odb10 (Creation date: 2020-08-05, number of species: 56, number of BUSCOs: 3285)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
14340at7147	Complete	Dbuz12228-RA	634.8	413	https://www.orthodb.org/v10?query=14340at7147	GPI transamidase component PIG-T
14354at7147	Complete	Dbuz10541-RA	557.8	280	https://www.orthodb.org/v10?query=14354at7147	CRAL-TRIO lipid binding domain
14367at7147	Complete	Dbuz03441-RA	1244.5	575	https://www.orthodb.org/v10?query=14367at7147	Acetyl-coenzyme A synthetase
14378at7147	Complete	Dbuz07399-RA	1183.8	688	https://www.orthodb.org/v10?query=14378at7147	Ubiquitin carboxyl-terminal hydrolase
14412at7147	Complete	Dbuz10644-RA	1169.0	554	https://www.orthodb.org/v10?query=14412at7147	Glucose-methanol-choline oxidoreductase
14426at7147	Complete	Dbuz05524-RA	512.1	419	https://www.orthodb.org/v10?query=14426at7147	Guanylate cyclase, putative
14432at7147	Complete	Dbuz05215-RA	1094.3	563	https://www.orthodb.org/v10?query=14432at7147	Rab-GTPase-TBC domain
14481at7147	Complete	Dbuz03185-RA	2260.0	2170	https://www.orthodb.org/v10?query=14481at7147	ARID DNA-binding domain
14482at7147	Complete	Dbuz10684-RA	1026.4	503	https://www.orthodb.org/v10?query=14482at7147	myotubularin-related protein 2
14488at7147	Complete	Dbuz11260-RA	1088.8	527	https://www.orthodb.org/v10?query=14488at7147	kelch-like protein 17
14495at7147	Complete	Dbuz01045-RA	911.6	469	https://www.orthodb.org/v10?query=14495at7147	alpha-1,2-Mannosidase
14506at7147	Complete	Dbuz10807-RA	571.9	340	https://www.orthodb.org/v10?query=14506at7147	Nuclear hormone receptor
14508at7147	Complete	Dbuz00637-RA	1233.7	651	https://www.orthodb.org/v10?query=14508at7147	Polyribonucleotide nucleotidyltransferase, RNA-binding domain
14525at7147	Complete	Dbuz11349-RA	1019.8	625	https://www.orthodb.org/v10?query=14525at7147	heat shock 70 kDa protein 4 isoform X1
14561at7147	Complete	Dbuz06677-RA	242.9	511	https://www.orthodb.org/v10?query=14561at7147	SET and MYND domain-containing protein 4
14614at7147	Complete	Dbuz07846-RA	1011.3	557	https://www.orthodb.org/v10?query=14614at7147	Myotubularin
14625at7147	Complete	Dbuz02454-RA	880.2	550	https://www.orthodb.org/v10?query=14625at7147	UPF0518 protein GG24907 isoform X1
14626at7147	Complete	Dbuz02639-RA	573.7	587	https://www.orthodb.org/v10?query=14626at7147	Ubiquitin carboxyl-terminal hydrolase 46
14688at7147	Complete	Dbuz11763-RA	1143.9	644	https://www.orthodb.org/v10?query=14688at7147	protein EFR3 homolog cmp44E isoform X1
14739at7147	Complete	Dbuz11497-RA	865.1	466	https://www.orthodb.org/v10?query=14739at7147	Polypeptide N-acetylgalactosaminyltransferase
14756at7147	Complete	Dbuz08551-RA	1312.9	707	https://www.orthodb.org/v10?query=14756at7147	N-alpha-acetyltransferase 16, NatA auxiliary subunit
14774at7147	Complete	Dbuz07761-RA	910.5	539	https://www.orthodb.org/v10?query=14774at7147	ATP-dependent DNA helicase PIF1
14783at7147	Complete	Dbuz06948-RA	1058.0	576	https://www.orthodb.org/v10?query=14783at7147	calpain-C
14801at7147	Complete	Dbuz10336-RA	804.4	596	https://www.orthodb.org/v10?query=14801at7147	Zinc finger C2H2 superfamily
14803at7147	Complete	Dbuz03211-RA	923.8	738	https://www.orthodb.org/v10?query=14803at7147	BRCA1-associated ATM activator 1
14816at7147	Complete	Dbuz01256-RA	1062.2	582	https://www.orthodb.org/v10?query=14816at7147	Hydroxymethylglutaryl-CoA reductase, class I/II
14825at7147	Complete	Dbuz11654-RA	1174.9	628	https://www.orthodb.org/v10?query=14825at7147	ecotropic viral integration site 5 ortholog isoform X1
14838at7147	Complete	Dbuz07590-RA	718.8	428	https://www.orthodb.org/v10?query=14838at7147	coiled-coil domain-containing protein 102A isoform X1
14844at7147	Complete	Dbuz08017-RA	1064.2	518	https://www.orthodb.org/v10?query=14844at7147	ATPase, AAA-type, conserved site
14862at7147	Complete	Dbuz02797-RA	1194.3	761	https://www.orthodb.org/v10?query=14862at7147	WD40-repeat-containing domain
14881at7147	Complete	Dbuz10790-RA	1214.5	648	https://www.orthodb.org/v10?query=14881at7147	3-hydroxyacyl-CoA dehydrogenase, C-terminal
14886at7147	Complete	Dbuz08257-RA	1230.0	883	https://www.orthodb.org/v10?query=14886at7147	LOW QUALITY PROTEIN: DNA N6-methyl adenine demethylase
14899at7147	Complete	Dbuz08103-RA	1173.4	591	https://www.orthodb.org/v10?query=14899at7147	protein crooked neck
14914at7147	Complete	Dbuz04626-RA	1101.3	608	https://www.orthodb.org/v10?query=14914at7147	GMP synthase 
14933at7147	Complete	Dbuz07143-RA	700.8	426	https://www.orthodb.org/v10?query=14933at7147	Major facilitator superfamily associated domain
14952at7147	Complete	Dbuz01642-RA	675.3	392	https://www.orthodb.org/v10?query=14952at7147	Spastin
14969at7147	Complete	Dbuz10862-RA	1012.4	481	https://www.orthodb.org/v10?query=14969at7147	Kelch-like protein diablo
14996at7147	Complete	Dbuz09578-RA	1282.8	633	https://www.orthodb.org/v10?query=14996at7147	alpha-1,2-Mannosidase
15010at7147	Complete	Dbuz09902-RA	1161.2	665	https://www.orthodb.org/v10?query=15010at7147	Dbl homology (DH) domain
15021at7147	Complete	Dbuz07598-RA	857.9	515	https://www.orthodb.org/v10?query=15021at7147	uncharacterized protein KIAA2013 homolog
15046at7147	Complete	Dbuz11195-RA	433.2	440	https://www.orthodb.org/v10?query=15046at7147	Protein cueball
15060at7147	Complete	Dbuz03228-RA	1193.9	598	https://www.orthodb.org/v10?query=15060at7147	Glycogen 
15072at7147	Complete	Dbuz09804-RA	1249.1	685	https://www.orthodb.org/v10?query=15072at7147	Exocyst complex component 3
15095at7147	Complete	Dbuz06610-RA	550.9	472	https://www.orthodb.org/v10?query=15095at7147	cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2
15115at7147	Complete	Dbuz00092-RA	710.8	468	https://www.orthodb.org/v10?query=15115at7147	DNA polymerase, Y-family, little finger domain
15144at7147	Complete	Dbuz12532-RA	910.7	646	https://www.orthodb.org/v10?query=15144at7147	Calponin homology domain
15162at7147	Complete	Dbuz06259-RA	1174.8	583	https://www.orthodb.org/v10?query=15162at7147	ABC transporter type 1, transmembrane domain
15218at7147	Complete	Dbuz00765-RA	743.9	419	https://www.orthodb.org/v10?query=15218at7147	Cytosolic carboxypeptidase 6
15235at7147	Complete	Dbuz07803-RA	1063.1	689	https://www.orthodb.org/v10?query=15235at7147	WD40-repeat-containing domain
15236at7147	Complete	Dbuz02544-RA	1177.5	765	https://www.orthodb.org/v10?query=15236at7147	protein O-GlcNAcase
15247at7147	Complete	Dbuz12420-RA	1433.6	735	https://www.orthodb.org/v10?query=15247at7147	Major facilitator superfamily associated domain
15248at7147	Complete	Dbuz00816-RA	824.9	418	https://www.orthodb.org/v10?query=15248at7147	Histone-arginine methyltransferase CARMER
15254at7147	Complete	Dbuz08128-RA	737.5	581	https://www.orthodb.org/v10?query=15254at7147	GAR domain
15295at7147	Complete	Dbuz10054-RA	942.9	451	https://www.orthodb.org/v10?query=15295at7147	probable methylcrotonoyl-CoA carboxylase beta chain, mitochondrial
15319at7147	Complete	Dbuz08003-RA	1209.8	573	https://www.orthodb.org/v10?query=15319at7147	heat shock 70 kDa protein cognate 5
15331at7147	Complete	Dbuz09732-RA	796.2	464	https://www.orthodb.org/v10?query=15331at7147	WD40-repeat-containing domain
15349at7147	Complete	Dbuz05335-RA	681.3	400	https://www.orthodb.org/v10?query=15349at7147	Putative apoptosis-inducing factor 1, mitochondrial
15355at7147	Complete	Dbuz01821-RA	754.7	467	https://www.orthodb.org/v10?query=15355at7147	Alkaline phosphatase-like, alpha/beta/alpha
15357at7147	Complete	Dbuz10772-RA	1306.9	724	https://www.orthodb.org/v10?query=15357at7147	Tetratricopeptide repeat
15415at7147	Complete	Dbuz04717-RA	1074.9	550	https://www.orthodb.org/v10?query=15415at7147	dymeclin
15427at7147	Complete	Dbuz10895-RA	1045.2	532	https://www.orthodb.org/v10?query=15427at7147	bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase
15458at7147	Complete	Dbuz01922-RA	1245.5	812	https://www.orthodb.org/v10?query=15458at7147	importin-9
15479at7147	Complete	Dbuz03533-RA	1063.8	730	https://www.orthodb.org/v10?query=15479at7147	Aminoacyl-tRNA synthetase, class Ia
15484at7147	Complete	Dbuz02970-RA	1110.4	594	https://www.orthodb.org/v10?query=15484at7147	Armadillo repeat-containing protein 4
15511at7147	Complete	Dbuz01716-RA	840.9	517	https://www.orthodb.org/v10?query=15511at7147	Nucleolar complex protein 3 homolog
15520at7147	Complete	Dbuz10176-RA	1154.3	582	https://www.orthodb.org/v10?query=15520at7147	NADPH--cytochrome P450 reductase
15533at7147	Complete	Dbuz07474-RA	967.4	595	https://www.orthodb.org/v10?query=15533at7147	patj homolog
15535at7147	Complete	Dbuz08079-RA	966.3	681	https://www.orthodb.org/v10?query=15535at7147	ATP-dependent helicase, C-terminal
15557at7147	Complete	Dbuz08282-RA	522.3	349	https://www.orthodb.org/v10?query=15557at7147	Protein of unknown function DUF227
15589at7147	Complete	Dbuz10398-RA	668.7	541	https://www.orthodb.org/v10?query=15589at7147	Leucine-rich repeat
15594at7147	Complete	Dbuz04992-RA	422.0	377	https://www.orthodb.org/v10?query=15594at7147	WD40/YVTN repeat-like-containing domain superfamily
15650at7147	Complete	Dbuz08680-RA	1237.3	735	https://www.orthodb.org/v10?query=15650at7147	DNA repair endonuclease XPF
15691at7147	Complete	Dbuz05104-RA	869.5	595	https://www.orthodb.org/v10?query=15691at7147	alpha-N-acetylglucosaminidase
15693at7147	Fragmented	Dbuz09304-RA	623.6	285	https://www.orthodb.org/v10?query=15693at7147	Hexosyltransferase
15697at7147	Complete	Dbuz12534-RA	179.4	226	https://www.orthodb.org/v10?query=15697at7147	WD40/YVTN repeat-like-containing domain superfamily
15731at7147	Complete	Dbuz05906-RA	744.0	497	https://www.orthodb.org/v10?query=15731at7147	Carbohydrate kinase, FGGY, C-terminal
15751at7147	Complete	Dbuz08088-RA	454.2	306	https://www.orthodb.org/v10?query=15751at7147	SAGA-associated factor 11
15759at7147	Complete	Dbuz06165-RA	760.2	799	https://www.orthodb.org/v10?query=15759at7147	WD40 repeat
15769at7147	Complete	Dbuz11243-RA	471.4	404	https://www.orthodb.org/v10?query=15769at7147	Zinc finger protein
15780at7147	Complete	Dbuz09160-RA	1378.0	733	https://www.orthodb.org/v10?query=15780at7147	Eukaryotic translation initiation factor 3 subunit C
15788at7147	Complete	Dbuz09743-RA	650.2	390	https://www.orthodb.org/v10?query=15788at7147	exonuclease 1
15798at7147	Complete	Dbuz05253-RA	896.6	482	https://www.orthodb.org/v10?query=15798at7147	Cleft lip and palate transmembrane protein 1
15804at7147	Complete	Dbuz12059-RA	703.5	428	https://www.orthodb.org/v10?query=15804at7147	Eukaryotic translation initiation factor 2A
15824at7147	Complete	Dbuz06563-RA	673.8	455	https://www.orthodb.org/v10?query=15824at7147	FAS-associated factor 1 isoform X1
15838at7147	Complete	Dbuz02767-RA	924.0	733	https://www.orthodb.org/v10?query=15838at7147	integrator complex subunit 5
15841at7147	Complete	Dbuz04481-RA	773.4	709	https://www.orthodb.org/v10?query=15841at7147	Folliculin-interacting protein, middle domain
15849at7147	Complete	Dbuz03320-RA	1059.8	540	https://www.orthodb.org/v10?query=15849at7147	Mediator of RNA polymerase II transcription subunit 17
15868at7147	Complete	Dbuz02433-RA	1266.4	609	https://www.orthodb.org/v10?query=15868at7147	Pre-mRNA-splicing ATP-dependent RNA helicase PRP28
15888at7147	Complete	Dbuz01770-RA	881.2	559	https://www.orthodb.org/v10?query=15888at7147	exocyst complex component 8
15910at7147	Complete	Dbuz03532-RA	1101.4	586	https://www.orthodb.org/v10?query=15910at7147	integrator complex subunit 9
15913at7147	Complete	Dbuz06923-RA	1197.8	619	https://www.orthodb.org/v10?query=15913at7147	protein suppressor of forked
15924at7147	Complete	Dbuz01469-RA	1826.6	1073	https://www.orthodb.org/v10?query=15924at7147	serine/threonine-protein kinase/endoribonuclease IRE1
15942at7147	Complete	Dbuz02780-RA	1205.1	607	https://www.orthodb.org/v10?query=15942at7147	ATP-dependent RNA helicase SUV3 homolog, mitochondrial
15947at7147	Complete	Dbuz12095-RA	1079.4	538	https://www.orthodb.org/v10?query=15947at7147	serine/threonine-protein phosphatase PP2A 65 kDa regulatory subunit isoform X1
15985at7147	Complete	Dbuz06031-RA	969.7	609	https://www.orthodb.org/v10?query=15985at7147	myotubularin-related protein 14
16001at7147	Complete	Dbuz12512-RA	871.0	465	https://www.orthodb.org/v10?query=16001at7147	PPM-type phosphatase domain
16005at7147	Complete	Dbuz09829-RA	1042.7	558	https://www.orthodb.org/v10?query=16005at7147	WD40-repeat-containing domain
16029at7147	Complete	Dbuz05407-RA	1417.1	1138	https://www.orthodb.org/v10?query=16029at7147	S phase cyclin A-associated protein in the endoplasmic reticulum
16069at7147	Complete	Dbuz04767-RA	1149.7	603	https://www.orthodb.org/v10?query=16069at7147	mitochondrial intermediate peptidase
16088at7147	Complete	Dbuz06637-RA	1139.9	692	https://www.orthodb.org/v10?query=16088at7147	Ubiquitinyl hydrolase 1
16156at7147	Complete	Dbuz00992-RA	1177.1	656	https://www.orthodb.org/v10?query=16156at7147	Glutaminyl-tRNA synthetase, class Ib, non-specific RNA-binding domain 2
16207at7147	Complete	Dbuz00116-RA	872.4	482	https://www.orthodb.org/v10?query=16207at7147	patj homolog isoform X1
16209at7147	Complete	Dbuz07123-RA	614.2	557	https://www.orthodb.org/v10?query=16209at7147	trichohyalin
16223at7147	Complete	Dbuz12446-RA	1167.0	788	https://www.orthodb.org/v10?query=16223at7147	integrator complex subunit 8
16269at7147	Complete	Dbuz12051-RA	949.5	478	https://www.orthodb.org/v10?query=16269at7147	delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial
16294at7147	Complete	Dbuz03980-RA	644.3	596	https://www.orthodb.org/v10?query=16294at7147	nucleolar protein 14 homolog
16309at7147	Complete	Dbuz06625-RA	1099.0	647	https://www.orthodb.org/v10?query=16309at7147	PX domain-containing protein kinase-like protein
16321at7147	Complete	Dbuz12429-RA	1242.8	624	https://www.orthodb.org/v10?query=16321at7147	Eukaryotic translation initiation factor 3 subunit B
16368at7147	Complete	Dbuz11499-RA	848.0	514	https://www.orthodb.org/v10?query=16368at7147	WD40-repeat-containing domain
16385at7147	Complete	Dbuz02711-RA	814.8	584	https://www.orthodb.org/v10?query=16385at7147	Tetratricopeptide repeat
16390at7147	Missing
16392at7147	Complete	Dbuz00113-RA	1258.8	664	https://www.orthodb.org/v10?query=16392at7147	Serine/threonine-protein kinase
16404at7147	Complete	Dbuz00246-RA	777.7	399	https://www.orthodb.org/v10?query=16404at7147	Microprocessor complex subunit DGCR8
16416at7147	Complete	Dbuz02006-RA	1313.4	656	https://www.orthodb.org/v10?query=16416at7147	Rab-GTPase-TBC domain
16426at7147	Missing
16468at7147	Complete	Dbuz04307-RA	1071.4	643	https://www.orthodb.org/v10?query=16468at7147	xylosyltransferase oxt
16477at7147	Complete	Dbuz07215-RA	870.1	471	https://www.orthodb.org/v10?query=16477at7147	Cysteine peptidase, cysteine active site
16484at7147	Complete	Dbuz01055-RA	895.9	483	https://www.orthodb.org/v10?query=16484at7147	Phenylalanyl-tRNA synthetase, B3/B4
16499at7147	Complete	Dbuz02569-RA	513.9	441	https://www.orthodb.org/v10?query=16499at7147	Zinc finger C2H2 superfamily
16510at7147	Complete	Dbuz07427-RA	719.5	408	https://www.orthodb.org/v10?query=16510at7147	agrin
16536at7147	Complete	Dbuz09751-RA	326.5	380	https://www.orthodb.org/v10?query=16536at7147	THAP-type zinc finger
16541at7147	Complete	Dbuz03094-RA	1079.5	624	https://www.orthodb.org/v10?query=16541at7147	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1
16573at7147	Complete	Dbuz07439-RA	1205.3	736	https://www.orthodb.org/v10?query=16573at7147	Rab-GTPase-TBC domain
16582at7147	Complete	Dbuz11164-RA	946.1	489	https://www.orthodb.org/v10?query=16582at7147	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
16602at7147	Complete	Dbuz09420-RA	525.2	470	https://www.orthodb.org/v10?query=16602at7147	THO complex subunit 5
16621at7147	Complete	Dbuz04241-RA	954.8	558	https://www.orthodb.org/v10?query=16621at7147	WD40-repeat-containing domain
16654at7147	Complete	Dbuz12300-RA	749.2	502	https://www.orthodb.org/v10?query=16654at7147	carboxylesterase 1E
16700at7147	Complete	Dbuz06046-RA	1184.6	667	https://www.orthodb.org/v10?query=16700at7147	Ribonuclease H superfamily
16704at7147	Complete	Dbuz07804-RA	1462.8	1079	https://www.orthodb.org/v10?query=16704at7147	enhancer of mRNA-decapping protein 4 homolog
16706at7147	Complete	Dbuz10346-RA	830.3	993	https://www.orthodb.org/v10?query=16706at7147	RNA polymerase II-binding domain
16793at7147	Complete	Dbuz02120-RA	737.4	527	https://www.orthodb.org/v10?query=16793at7147	Sec1-like protein
16806at7147	Complete	Dbuz02179-RA	1031.3	789	https://www.orthodb.org/v10?query=16806at7147	MMS19 nucleotide excision repair protein homolog
16807at7147	Complete	Dbuz12384-RA	1377.3	811	https://www.orthodb.org/v10?query=16807at7147	Rab-GTPase-TBC domain
16820at7147	Complete	Dbuz03434-RA	842.3	484	https://www.orthodb.org/v10?query=16820at7147	PAS domain
16827at7147	Complete	Dbuz01234-RA	1279.3	660	https://www.orthodb.org/v10?query=16827at7147	Cleavage and polyadenylation specificity factor subunit 2
16831at7147	Complete	Dbuz08531-RA	1129.0	521	https://www.orthodb.org/v10?query=16831at7147	ATP-binding cassette sub-family F member 2
16833at7147	Complete	Dbuz05373-RA	940.6	476	https://www.orthodb.org/v10?query=16833at7147	vesicular glutamate transporter 1
16851at7147	Complete	Dbuz09100-RA	844.9	554	https://www.orthodb.org/v10?query=16851at7147	CAS family
16871at7147	Complete	Dbuz04912-RA	877.9	584	https://www.orthodb.org/v10?query=16871at7147	pentatricopeptide repeat-containing protein 1, mitochondrial
16900at7147	Complete	Dbuz04839-RA	655.1	455	https://www.orthodb.org/v10?query=16900at7147	Bardet-Biedl syndrome 1
16910at7147	Complete	Dbuz12419-RA	1007.4	563	https://www.orthodb.org/v10?query=16910at7147	WD40-repeat-containing domain
16912at7147	Complete	Dbuz09309-RA	648.0	420	https://www.orthodb.org/v10?query=16912at7147	Poly(A) RNA polymerase, mitochondrial
16925at7147	Complete	Dbuz04334-RA	758.3	588	https://www.orthodb.org/v10?query=16925at7147	separin
16926at7147	Complete	Dbuz07069-RA	1313.4	679	https://www.orthodb.org/v10?query=16926at7147	DNA helicase
16972at7147	Missing
17011at7147	Complete	Dbuz04463-RA	698.8	410	https://www.orthodb.org/v10?query=17011at7147	uncharacterized protein KIAA1841 homolog
17030at7147	Complete	Dbuz06275-RA	801.9	403	https://www.orthodb.org/v10?query=17030at7147	Miniature
17064at7147	Fragmented	Dbuz07241-RA	563.9	330	https://www.orthodb.org/v10?query=17064at7147	Copper type II, ascorbate-dependent monooxygenase, N-terminal
17067at7147	Complete	Dbuz04897-RA	755.8	510	https://www.orthodb.org/v10?query=17067at7147	transcription factor 25
17094at7147	Complete	Dbuz06290-RA	977.5	645	https://www.orthodb.org/v10?query=17094at7147	PDZ domain
17110at7147	Complete	Dbuz09635-RA	1046.4	572	https://www.orthodb.org/v10?query=17110at7147	Nucleolar GTP-binding protein 2
17130at7147	Complete	Dbuz07951-RA	911.9	471	https://www.orthodb.org/v10?query=17130at7147	Vesicular inhibitory amino acid transporter
17155at7147	Missing
17164at7147	Complete	Dbuz09076-RA	1281.9	666	https://www.orthodb.org/v10?query=17164at7147	cell division cycle 5-like protein
17173at7147	Complete	Dbuz01576-RA	889.1	505	https://www.orthodb.org/v10?query=17173at7147	Dipeptidylpeptidase IV, N-terminal domain
17175at7147	Complete	Dbuz12008-RA	458.8	245	https://www.orthodb.org/v10?query=17175at7147	Coiled-coil domain-containing protein
17176at7147	Complete	Dbuz07335-RA	1114.1	643	https://www.orthodb.org/v10?query=17176at7147	Aminoacyl-tRNA synthetase, class Ia
17191at7147	Complete	Dbuz06919-RA	908.8	497	https://www.orthodb.org/v10?query=17191at7147	BTB/POZ domain-containing protein 9
17194at7147	Complete	Dbuz06609-RA	1223.5	591	https://www.orthodb.org/v10?query=17194at7147	Ribosome biogenesis protein BOP1 homolog
17197at7147	Complete	Dbuz07045-RA	503.2	664	https://www.orthodb.org/v10?query=17197at7147	zinc finger CCCH domain-containing protein 13 isoform X1
17199at7147	Complete	Dbuz04918-RA	1073.1	750	https://www.orthodb.org/v10?query=17199at7147	Alanine-tRNA ligase, class IIc
17231at7147	Complete	Dbuz10815-RA	719.4	470	https://www.orthodb.org/v10?query=17231at7147	glycosylphosphatidylinositol anchor attachment 1 protein
17275at7147	Complete	Dbuz01913-RA	827.7	454	https://www.orthodb.org/v10?query=17275at7147	beta-catenin-like protein 1
17280at7147	Complete	Dbuz06776-RA	799.9	448	https://www.orthodb.org/v10?query=17280at7147	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B
17341at7147	Complete	Dbuz01286-RA	803.6	444	https://www.orthodb.org/v10?query=17341at7147	Potassium-dependent sodium-calcium exchanger, putative
17367at7147	Complete	Dbuz09456-RA	957.1	545	https://www.orthodb.org/v10?query=17367at7147	exostosin-2
17374at7147	Complete	Dbuz04790-RA	1321.2	881	https://www.orthodb.org/v10?query=17374at7147	GPI ethanolamine phosphate transferase 3
17392at7147	Complete	Dbuz04752-RA	612.5	307	https://www.orthodb.org/v10?query=17392at7147	Polypeptide N-acetylgalactosaminyltransferase
17450at7147	Complete	Dbuz05117-RA	967.5	482	https://www.orthodb.org/v10?query=17450at7147	Aminoacyl-tRNA synthetase, class II
17458at7147	Complete	Dbuz07646-RA	614.5	470	https://www.orthodb.org/v10?query=17458at7147	protein KBP homolog
17462at7147	Complete	Dbuz01644-RA	725.8	384	https://www.orthodb.org/v10?query=17462at7147	probable N6-adenosine-methyltransferase MT-A70-like protein
17467at7147	Complete	Dbuz01855-RA	1320.6	703	https://www.orthodb.org/v10?query=17467at7147	ABC transporter type 1, transmembrane domain
17523at7147	Complete	Dbuz06899-RA	1379.3	678	https://www.orthodb.org/v10?query=17523at7147	C-type lectin-like
17531at7147	Complete	Dbuz02583-RA	961.5	482	https://www.orthodb.org/v10?query=17531at7147	high-affinity choline transporter 1
17535at7147	Complete	Dbuz06782-RA	863.0	423	https://www.orthodb.org/v10?query=17535at7147	Transporter
17576at7147	Complete	Dbuz01981-RA	848.0	434	https://www.orthodb.org/v10?query=17576at7147	organic cation transporter protein
17605at7147	Complete	Dbuz00728-RA	1015.9	573	https://www.orthodb.org/v10?query=17605at7147	WD40-repeat-containing domain superfamily
17607at7147	Complete	Dbuz00773-RA	981.2	517	https://www.orthodb.org/v10?query=17607at7147	methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial
17616at7147	Complete	Dbuz03428-RA	1301.6	811	https://www.orthodb.org/v10?query=17616at7147	Dbl homology (DH) domain
17657at7147	Complete	Dbuz06315-RA	872.0	447	https://www.orthodb.org/v10?query=17657at7147	Poly a polymerase
17669at7147	Complete	Dbuz00800-RA	698.6	415	https://www.orthodb.org/v10?query=17669at7147	organic cation transporter protein
17677at7147	Complete	Dbuz06564-RA	691.5	480	https://www.orthodb.org/v10?query=17677at7147	Putative ferric-chelate reductase 1
17682at7147	Complete	Dbuz04140-RA	618.0	489	https://www.orthodb.org/v10?query=17682at7147	zinc transporter foi
17686at7147	Complete	Dbuz06656-RA	1066.4	565	https://www.orthodb.org/v10?query=17686at7147	WD40/YVTN repeat-like-containing domain superfamily
17694at7147	Complete	Dbuz01973-RA	655.2	526	https://www.orthodb.org/v10?query=17694at7147	sphingomyelin phosphodiesterase 4
17699at7147	Complete	Dbuz09465-RA	764.2	590	https://www.orthodb.org/v10?query=17699at7147	WD40-repeat-containing domain
17701at7147	Complete	Dbuz02660-RA	954.1	568	https://www.orthodb.org/v10?query=17701at7147	Haem peroxidase
17711at7147	Complete	Dbuz05631-RA	871.5	480	https://www.orthodb.org/v10?query=17711at7147	Aromatic amino acid hydroxylase
17712at7147	Complete	Dbuz00230-RA	592.3	457	https://www.orthodb.org/v10?query=17712at7147	Axin
17764at7147	Complete	Dbuz10707-RA	954.2	800	https://www.orthodb.org/v10?query=17764at7147	Leucine-rich repeat
17781at7147	Complete	Dbuz10660-RA	1058.9	529	https://www.orthodb.org/v10?query=17781at7147	glutamate--cysteine ligase
17796at7147	Complete	Dbuz09415-RA	841.0	425	https://www.orthodb.org/v10?query=17796at7147	5-aminolevulinate synthase
17802at7147	Complete	Dbuz11638-RA	665.6	446	https://www.orthodb.org/v10?query=17802at7147	WD40-repeat-containing domain
17803at7147	Complete	Dbuz02494-RA	852.4	428	https://www.orthodb.org/v10?query=17803at7147	Pyridoxal phosphate-dependent transferase
17815at7147	Complete	Dbuz06027-RA	567.7	343	https://www.orthodb.org/v10?query=17815at7147	Zinc finger, LIM-type
17819at7147	Complete	Dbuz10002-RA	1023.1	516	https://www.orthodb.org/v10?query=17819at7147	frizzled-2
17835at7147	Complete	Dbuz04876-RA	1156.0	664	https://www.orthodb.org/v10?query=17835at7147	pre-rRNA-processing protein TSR1 homolog
17902at7147	Complete	Dbuz11711-RA	389.6	314	https://www.orthodb.org/v10?query=17902at7147	Zinc finger, RING/FYVE/PHD-type
17905at7147	Complete	Dbuz00408-RA	1103.9	497	https://www.orthodb.org/v10?query=17905at7147	integrator complex subunit 11
17918at7147	Complete	Dbuz07514-RA	1090.6	572	https://www.orthodb.org/v10?query=17918at7147	Ankyrin repeat-containing domain
17922at7147	Complete	Dbuz07192-RA	953.5	581	https://www.orthodb.org/v10?query=17922at7147	ubiquitin-protein ligase E3A
17947at7147	Complete	Dbuz04134-RA	967.0	460	https://www.orthodb.org/v10?query=17947at7147	Eukaryotic translation initiation factor 3 subunit L
17957at7147	Complete	Dbuz10551-RA	927.7	482	https://www.orthodb.org/v10?query=17957at7147	Cytochrome P450
17989at7147	Complete	Dbuz06797-RA	1078.9	535	https://www.orthodb.org/v10?query=17989at7147	WD40-repeat-containing domain
18000at7147	Complete	Dbuz04630-RA	767.0	524	https://www.orthodb.org/v10?query=18000at7147	nucleolar complex protein 2 homolog
18017at7147	Complete	Dbuz02251-RA	1117.2	703	https://www.orthodb.org/v10?query=18017at7147	WD40/YVTN repeat-like-containing domain superfamily
18042at7147	Complete	Dbuz03365-RA	555.7	484	https://www.orthodb.org/v10?query=18042at7147	Haem peroxidase
18097at7147	Complete	Dbuz07096-RA	994.8	878	https://www.orthodb.org/v10?query=18097at7147	alsin homolog
18153at7147	Complete	Dbuz04518-RA	652.3	376	https://www.orthodb.org/v10?query=18153at7147	FAS1 domain
18167at7147	Complete	Dbuz03922-RA	858.3	627	https://www.orthodb.org/v10?query=18167at7147	CCR4-NOT transcription complex subunit 10
18233at7147	Complete	Dbuz10328-RA	1123.8	544	https://www.orthodb.org/v10?query=18233at7147	heat shock 70 kDa protein cognate 3
18262at7147	Complete	Dbuz10076-RA	1027.9	503	https://www.orthodb.org/v10?query=18262at7147	GTP-binding protein 1
18309at7147	Complete	Dbuz10392-RA	911.1	482	https://www.orthodb.org/v10?query=18309at7147	Glucose-6-phosphate isomerase
18316at7147	Complete	Dbuz03469-RA	654.1	441	https://www.orthodb.org/v10?query=18316at7147	T-cell immunomodulatory protein
