# BUSCO version is: 4.1.4 
# The lineage dataset is: diptera_odb10 (Creation date: 2020-08-05, number of species: 56, number of BUSCOs: 3285)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
8407at7147	Complete	Dbrb07068-RA	1578.2	786	https://www.orthodb.org/v10?query=8407at7147	Alpha-aminoadipic semialdehyde synthase, mitochondrial
8414at7147	Complete	Dbrb05247-RA	1264.9	601	https://www.orthodb.org/v10?query=8414at7147	Armadillo segment polarity protein
8417at7147	Complete	Dbrb00689-RA	1342.8	700	https://www.orthodb.org/v10?query=8417at7147	pre-mRNA-splicing factor SYF1
8418at7147	Complete	Dbrb05188-RA	1143.8	687	https://www.orthodb.org/v10?query=8418at7147	Dynamin
8453at7147	Complete	Dbrb15384-RA	895.8	804	https://www.orthodb.org/v10?query=8453at7147	coiled-coil domain-containing protein 39
8454at7147	Complete	Dbrb13286-RA	572.9	340	https://www.orthodb.org/v10?query=8454at7147	probable G-protein coupled receptor CG31760
8472at7147	Complete	Dbrb04004-RA	1688.8	905	https://www.orthodb.org/v10?query=8472at7147	importin-7
8482at7147	Complete	Dbrb11509-RA	969.0	584	https://www.orthodb.org/v10?query=8482at7147	GPCR family 3, GABA-B receptor
8492at7147	Complete	Dbrb13504-RA	1585.5	752	https://www.orthodb.org/v10?query=8492at7147	glycogen phosphorylase
8505at7147	Complete	Dbrb05356-RA	1443.6	841	https://www.orthodb.org/v10?query=8505at7147	MIF4G-like domain superfamily
8518at7147	Complete	Dbrb10507-RA	1035.1	606	https://www.orthodb.org/v10?query=8518at7147	Membrane-bound transcription factor site-1 protease
8522at7147	Complete	Dbrb10927-RA	1285.2	651	https://www.orthodb.org/v10?query=8522at7147	leucine-zipper-like transcriptional regulator 1
8534at7147	Complete	Dbrb04474-RA	1697.9	804	https://www.orthodb.org/v10?query=8534at7147	Ras GTPase-activating domain
8543at7147	Complete	Dbrb09825-RA	1682.7	830	https://www.orthodb.org/v10?query=8543at7147	Anoctamin
8545at7147	Complete	Dbrb04533-RA	1752.3	1033	https://www.orthodb.org/v10?query=8545at7147	P-type ATPase
8604at7147	Complete	Dbrb00269-RA	1124.4	746	https://www.orthodb.org/v10?query=8604at7147	WD40-repeat-containing domain
8618at7147	Complete	Dbrb05777-RA	1476.4	699	https://www.orthodb.org/v10?query=8618at7147	Putative G-protein coupled receptor 158
8630at7147	Complete	Dbrb03601-RA	1282.5	654	https://www.orthodb.org/v10?query=8630at7147	Transferrin
8652at7147	Complete	Dbrb03779-RA	1155.6	658	https://www.orthodb.org/v10?query=8652at7147	Zinc finger C2H2 superfamily
8662at7147	Complete	Dbrb11039-RA	1030.2	751	https://www.orthodb.org/v10?query=8662at7147	Homeobox protein cut-like
8675at7147	Complete	Dbrb08996-RA	1241.5	905	https://www.orthodb.org/v10?query=8675at7147	nuclear pore complex protein Nup133
8698at7147	Complete	Dbrb15308-RA	1281.1	755	https://www.orthodb.org/v10?query=8698at7147	protein CLEC16A isoform X1
8713at7147	Complete	Dbrb01224-RA	1629.5	803	https://www.orthodb.org/v10?query=8713at7147	exostosin-3
8719at7147	Complete	Dbrb09768-RA	834.9	996	https://www.orthodb.org/v10?query=8719at7147	Structural maintenance of chromosomes protein 6
8729at7147	Complete	Dbrb03310-RA	1319.0	773	https://www.orthodb.org/v10?query=8729at7147	Exocyst complex component 1
8776at7147	Fragmented	Dbrb01930-RA	777.0	417	https://www.orthodb.org/v10?query=8776at7147	carnitine O-palmitoyltransferase 1, liver isoform isoform X1
8777at7147	Complete	Dbrb09364-RA	1093.1	538	https://www.orthodb.org/v10?query=8777at7147	Protein transport protein SEC23
8820at7147	Complete	Dbrb03532-RA	938.0	620	https://www.orthodb.org/v10?query=8820at7147	DNA repair protein REV1
8830at7147	Complete	Dbrb08073-RA	397.2	257	https://www.orthodb.org/v10?query=8830at7147	Immunoglobulin-like domain
8858at7147	Complete	Dbrb15563-RA	883.9	654	https://www.orthodb.org/v10?query=8858at7147	Villin headpiece
8902at7147	Complete	Dbrb04047-RA	1505.2	1003	https://www.orthodb.org/v10?query=8902at7147	girdin isoform X1
8929at7147	Complete	Dbrb11279-RA	490.8	402	https://www.orthodb.org/v10?query=8929at7147	Basic helix-loop-helix zip transcription factor
8935at7147	Complete	Dbrb11079-RA	883.8	562	https://www.orthodb.org/v10?query=8935at7147	Ras guanine nucleotide exchange factor domain superfamily
8968at7147	Duplicated	Dbrb08995-RA	691.1	481	https://www.orthodb.org/v10?query=8968at7147	Protein kinase domain
8968at7147	Duplicated	Dbrb17686-RA	620.5	427	https://www.orthodb.org/v10?query=8968at7147	Protein kinase domain
8971at7147	Complete	Dbrb10920-RA	1657.4	832	https://www.orthodb.org/v10?query=8971at7147	Coatomer subunit beta
8997at7147	Complete	Dbrb10853-RA	1518.4	1049	https://www.orthodb.org/v10?query=8997at7147	partitioning defective 3 homolog isoform X1
9003at7147	Missing
9008at7147	Complete	Dbrb08872-RA	1127.5	644	https://www.orthodb.org/v10?query=9008at7147	Villin headpiece
9017at7147	Complete	Dbrb01825-RA	1363.6	941	https://www.orthodb.org/v10?query=9017at7147	nodal modulator 3
9059at7147	Complete	Dbrb13472-RA	1210.9	963	https://www.orthodb.org/v10?query=9059at7147	Rab3 GTPase-activating protein regulatory subunit
9064at7147	Complete	Dbrb08640-RA	1213.5	636	https://www.orthodb.org/v10?query=9064at7147	SWI/SNF complex subunit SMARCC1 isoform X1
9067at7147	Complete	Dbrb06644-RA	1051.6	643	https://www.orthodb.org/v10?query=9067at7147	Uncharacterized protein, isoform A
9084at7147	Complete	Dbrb06255-RA	1467.7	761	https://www.orthodb.org/v10?query=9084at7147	Coatomer subunit gamma
9107at7147	Duplicated	Dbrb08249-RA	969.1	464	https://www.orthodb.org/v10?query=9107at7147	peroxidase
9107at7147	Duplicated	Dbrb17813-RA	840.0	451	https://www.orthodb.org/v10?query=9107at7147	peroxidase
9117at7147	Complete	Dbrb06063-RA	1121.5	705	https://www.orthodb.org/v10?query=9117at7147	Vps16, C-terminal
9118at7147	Complete	Dbrb10165-RA	1427.4	799	https://www.orthodb.org/v10?query=9118at7147	Formin, FH3 domain
9148at7147	Complete	Dbrb17305-RA	1189.9	820	https://www.orthodb.org/v10?query=9148at7147	Rho GTPase activation protein
9161at7147	Complete	Dbrb01795-RA	1728.1	893	https://www.orthodb.org/v10?query=9161at7147	Ankyrin repeat-containing domain
9166at7147	Missing
9178at7147	Complete	Dbrb02184-RA	999.4	683	https://www.orthodb.org/v10?query=9178at7147	EGF-like calcium-binding, conserved site
9202at7147	Complete	Dbrb04535-RA	841.4	550	https://www.orthodb.org/v10?query=9202at7147	myotubularin-related protein 10-B
9219at7147	Complete	Dbrb09387-RA	919.6	603	https://www.orthodb.org/v10?query=9219at7147	Superoxide dismutase, copper/zinc binding domain
9260at7147	Complete	Dbrb06835-RA	1298.7	692	https://www.orthodb.org/v10?query=9260at7147	Vps53 protein
9277at7147	Complete	Dbrb01772-RA	1538.7	806	https://www.orthodb.org/v10?query=9277at7147	Kinesin-like protein
9295at7147	Complete	Dbrb03603-RA	1254.7	644	https://www.orthodb.org/v10?query=9295at7147	Histone acetyltransferase
9303at7147	Complete	Dbrb02799-RA	798.9	643	https://www.orthodb.org/v10?query=9303at7147	Zinc finger, NF-X1-type
9326at7147	Complete	Dbrb04120-RA	1321.5	950	https://www.orthodb.org/v10?query=9326at7147	Cysteine-rich Golgi apparatus protein 1 repeat
9336at7147	Complete	Dbrb12849-RA	758.1	684	https://www.orthodb.org/v10?query=9336at7147	Blastoderm-specific protein 25D
9337at7147	Complete	Dbrb10863-RA	795.4	627	https://www.orthodb.org/v10?query=9337at7147	Ankyrin repeat-containing domain
9357at7147	Complete	Dbrb00054-RA	1424.8	889	https://www.orthodb.org/v10?query=9357at7147	HECT domain
9363at7147	Complete	Dbrb06494-RA	1109.6	621	https://www.orthodb.org/v10?query=9363at7147	IQ and AAA domain-containing protein 1
9373at7147	Complete	Dbrb09491-RA	1379.5	803	https://www.orthodb.org/v10?query=9373at7147	Exocyst complex component 4
9424at7147	Complete	Dbrb07396-RA	889.3	629	https://www.orthodb.org/v10?query=9424at7147	nuclear pore complex protein Nup107
9447at7147	Complete	Dbrb07460-RA	1333.7	742	https://www.orthodb.org/v10?query=9447at7147	sarcosine dehydrogenase, mitochondrial
9534at7147	Complete	Dbrb01717-RA	1239.0	730	https://www.orthodb.org/v10?query=9534at7147	C2 domain
9566at7147	Complete	Dbrb05221-RA	1699.0	1444	https://www.orthodb.org/v10?query=9566at7147	EGF-like calcium-binding, conserved site
9569at7147	Complete	Dbrb00960-RA	1425.7	689	https://www.orthodb.org/v10?query=9569at7147	ATP-dependent helicase, C-terminal
9581at7147	Complete	Dbrb05303-RA	1130.4	704	https://www.orthodb.org/v10?query=9581at7147	serine/threonine-protein kinase TAO3 isoform X1
9594at7147	Complete	Dbrb08023-RA	1236.7	656	https://www.orthodb.org/v10?query=9594at7147	Exocyst complex component
9608at7147	Complete	Dbrb03395-RA	1143.3	741	https://www.orthodb.org/v10?query=9608at7147	Aminoacyl-tRNA synthetase, class Ia
9655at7147	Complete	Dbrb04337-RA	1346.5	736	https://www.orthodb.org/v10?query=9655at7147	Protein of unknown function DUF4495
9671at7147	Complete	Dbrb06680-RA	537.9	656	https://www.orthodb.org/v10?query=9671at7147	Miranda
9673at7147	Complete	Dbrb11380-RA	1041.1	575	https://www.orthodb.org/v10?query=9673at7147	Angiotensin-converting enzyme
9679at7147	Complete	Dbrb04822-RA	376.3	439	https://www.orthodb.org/v10?query=9679at7147	RNA-binding domain superfamily
9705at7147	Complete	Dbrb07347-RA	878.9	710	https://www.orthodb.org/v10?query=9705at7147	microsomal triglyceride transfer protein large subunit
9709at7147	Complete	Dbrb01513-RA	1195.2	804	https://www.orthodb.org/v10?query=9709at7147	Receptor L-domain
9717at7147	Complete	Dbrb01875-RA	541.0	505	https://www.orthodb.org/v10?query=9717at7147	Uncharacterized protein, isoform B
9747at7147	Complete	Dbrb11003-RA	666.8	556	https://www.orthodb.org/v10?query=9747at7147	ribonucleases P/MRP protein subunit POP1
9762at7147	Complete	Dbrb02606-RA	1385.6	963	https://www.orthodb.org/v10?query=9762at7147	WASH complex subunit strumpellin homolog
9777at7147	Complete	Dbrb00147-RA	1073.0	964	https://www.orthodb.org/v10?query=9777at7147	ARID DNA-binding domain
9779at7147	Complete	Dbrb02642-RA	1185.6	619	https://www.orthodb.org/v10?query=9779at7147	protein zer-1 homolog isoform X1
9792at7147	Complete	Dbrb05316-RA	1255.7	727	https://www.orthodb.org/v10?query=9792at7147	hypoxia up-regulated protein 1
9809at7147	Complete	Dbrb01626-RA	1473.0	714	https://www.orthodb.org/v10?query=9809at7147	DNA helicase
9828at7147	Complete	Dbrb09071-RA	926.9	562	https://www.orthodb.org/v10?query=9828at7147	serine/threonine-protein kinase Nek8
9834at7147	Complete	Dbrb09611-RA	709.8	677	https://www.orthodb.org/v10?query=9834at7147	TATA box-binding protein-associated factor RNA polymerase I subunit B
9837at7147	Complete	Dbrb15494-RA	1343.1	747	https://www.orthodb.org/v10?query=9837at7147	Exocyst complex component 2
9844at7147	Complete	Dbrb08182-RA	1251.3	762	https://www.orthodb.org/v10?query=9844at7147	cyclin-G-associated kinase
9848at7147	Complete	Dbrb02770-RA	1208.5	640	https://www.orthodb.org/v10?query=9848at7147	striatin-interacting protein 1 homolog
9853at7147	Complete	Dbrb03130-RA	505.3	427	https://www.orthodb.org/v10?query=9853at7147	Uncharacterized protein, isoform A
9872at7147	Complete	Dbrb02363-RA	768.1	496	https://www.orthodb.org/v10?query=9872at7147	Homeobox domain
9926at7147	Complete	Dbrb10659-RA	1438.1	772	https://www.orthodb.org/v10?query=9926at7147	probable ATP-dependent RNA helicase DDX46
9929at7147	Complete	Dbrb04221-RA	992.8	589	https://www.orthodb.org/v10?query=9929at7147	Ras guanine-nucleotide exchange factor catalytic domain superfamily
9963at7147	Complete	Dbrb15492-RA	1202.2	683	https://www.orthodb.org/v10?query=9963at7147	conserved oligomeric Golgi complex subunit 3
9987at7147	Complete	Dbrb04713-RA	1413.9	749	https://www.orthodb.org/v10?query=9987at7147	DNA topoisomerase
10003at7147	Complete	Dbrb01810-RA	858.3	591	https://www.orthodb.org/v10?query=10003at7147	N-alpha-acetyltransferase, 35 NatC auxiliary subunit
10012at7147	Complete	Dbrb12733-RA	743.3	476	https://www.orthodb.org/v10?query=10012at7147	brain tumor protein
10021at7147	Complete	Dbrb01498-RA	933.2	690	https://www.orthodb.org/v10?query=10021at7147	protein PTHB1
10022at7147	Complete	Dbrb05723-RA	1062.3	937	https://www.orthodb.org/v10?query=10022at7147	FERM domain
10036at7147	Missing
10087at7147	Complete	Dbrb12882-RA	1167.7	608	https://www.orthodb.org/v10?query=10087at7147	SNF2-related, N-terminal domain
10103at7147	Complete	Dbrb02235-RA	1551.5	1012	https://www.orthodb.org/v10?query=10103at7147	WD40-repeat-containing domain
10126at7147	Complete	Dbrb15840-RA	406.9	278	https://www.orthodb.org/v10?query=10126at7147	Immunoglobulin-like domain
10146at7147	Complete	Dbrb09277-RA	845.2	535	https://www.orthodb.org/v10?query=10146at7147	exosome component 10
10162at7147	Complete	Dbrb09625-RA	612.9	391	https://www.orthodb.org/v10?query=10162at7147	PPM-type phosphatase domain
10172at7147	Complete	Dbrb06829-RA	1602.8	1005	https://www.orthodb.org/v10?query=10172at7147	P-type ATPase, cytoplasmic domain N
10174at7147	Complete	Dbrb14698-RA	839.2	992	https://www.orthodb.org/v10?query=10174at7147	general transcription factor 3C polypeptide 1
10192at7147	Complete	Dbrb08098-RA	437.7	284	https://www.orthodb.org/v10?query=10192at7147	Type I inositol-1,4,5-trisphosphate 5-phosphatase
10205at7147	Complete	Dbrb03668-RA	1397.6	935	https://www.orthodb.org/v10?query=10205at7147	Microtubule-associated serine/threonine-protein kinase, domain
10213at7147	Complete	Dbrb01655-RA	656.5	701	https://www.orthodb.org/v10?query=10213at7147	zinc finger protein 598
10216at7147	Complete	Dbrb14711-RA	1270.0	755	https://www.orthodb.org/v10?query=10216at7147	DNA topoisomerase
10234at7147	Complete	Dbrb01971-RA	1016.9	605	https://www.orthodb.org/v10?query=10234at7147	Six-hairpin glycosidase-like superfamily
10241at7147	Complete	Dbrb10826-RA	648.9	566	https://www.orthodb.org/v10?query=10241at7147	Zinc finger, PHD-type
10251at7147	Complete	Dbrb04210-RA	1521.1	1094	https://www.orthodb.org/v10?query=10251at7147	Tyrosine-protein phosphatase non-receptor type 23
10272at7147	Complete	Dbrb00985-RA	1081.7	802	https://www.orthodb.org/v10?query=10272at7147	Dihydropyridine-sensitive l-type calcium channel
10316at7147	Complete	Dbrb10264-RA	1332.0	750	https://www.orthodb.org/v10?query=10316at7147	Ras GTPase-activating domain
10350at7147	Complete	Dbrb05091-RA	1000.8	878	https://www.orthodb.org/v10?query=10350at7147	Ras guanine nucleotide exchange factor domain superfamily
10352at7147	Complete	Dbrb02718-RA	1634.5	973	https://www.orthodb.org/v10?query=10352at7147	ATP-dependent DNA helicase Q4
10371at7147	Complete	Dbrb00183-RA	1205.1	605	https://www.orthodb.org/v10?query=10371at7147	1,4-alpha-glucan-branching enzyme
10378at7147	Complete	Dbrb00904-RA	775.5	548	https://www.orthodb.org/v10?query=10378at7147	Uncharacterized protein, isoform A
10392at7147	Complete	Dbrb05939-RA	508.3	250	https://www.orthodb.org/v10?query=10392at7147	SH3 domain
10420at7147	Complete	Dbrb04085-RA	794.7	622	https://www.orthodb.org/v10?query=10420at7147	neurotactin
10426at7147	Complete	Dbrb14710-RA	609.1	554	https://www.orthodb.org/v10?query=10426at7147	Zinc finger, CCCH-type
10433at7147	Complete	Dbrb07809-RA	925.2	772	https://www.orthodb.org/v10?query=10433at7147	Alkaline phosphatase
10441at7147	Complete	Dbrb02451-RA	987.0	591	https://www.orthodb.org/v10?query=10441at7147	Autophagy-related protein 9
10481at7147	Complete	Dbrb05081-RA	591.6	594	https://www.orthodb.org/v10?query=10481at7147	TATA element modulatory factor
10506at7147	Complete	Dbrb01124-RA	1934.6	905	https://www.orthodb.org/v10?query=10506at7147	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit
10512at7147	Complete	Dbrb10177-RA	1181.7	644	https://www.orthodb.org/v10?query=10512at7147	possible lysine-specific histone demethylase 1
10520at7147	Complete	Dbrb16394-RA	1079.5	653	https://www.orthodb.org/v10?query=10520at7147	Replication factor C subunit 1
10531at7147	Complete	Dbrb10034-RA	968.9	600	https://www.orthodb.org/v10?query=10531at7147	procollagen-lysine,2-oxoglutarate 5-dioxygenase 1
10536at7147	Complete	Dbrb15527-RA	629.8	667	https://www.orthodb.org/v10?query=10536at7147	RNA polymerase II assembly factor Rtp1, C-terminal
10625at7147	Complete	Dbrb07157-RA	1752.9	1122	https://www.orthodb.org/v10?query=10625at7147	leucine-rich PPR motif-containing protein, mitochondrial
10627at7147	Complete	Dbrb16508-RA	1188.3	605	https://www.orthodb.org/v10?query=10627at7147	NADH:ubiquinone oxidoreductase, subunit G
10672at7147	Complete	Dbrb01148-RA	1025.3	503	https://www.orthodb.org/v10?query=10672at7147	catenin delta-2
10687at7147	Complete	Dbrb08272-RA	856.7	625	https://www.orthodb.org/v10?query=10687at7147	dynein assembly factor 5, axonemal
10726at7147	Complete	Dbrb00085-RA	1530.2	1228	https://www.orthodb.org/v10?query=10726at7147	Dicer dimerisation domain
10759at7147	Complete	Dbrb02667-RA	1262.2	731	https://www.orthodb.org/v10?query=10759at7147	Tyrosine-protein phosphatase
10764at7147	Complete	Dbrb06846-RA	1591.5	979	https://www.orthodb.org/v10?query=10764at7147	DNA-directed RNA polymerase
10777at7147	Complete	Dbrb03993-RA	894.3	786	https://www.orthodb.org/v10?query=10777at7147	transcription initiation factor TFIID subunit 4 isoform X1
10797at7147	Complete	Dbrb10072-RA	1052.1	607	https://www.orthodb.org/v10?query=10797at7147	protein O-mannosyltransferase 1
10808at7147	Complete	Dbrb04251-RA	1670.3	913	https://www.orthodb.org/v10?query=10808at7147	insulin-degrading enzyme
10812at7147	Complete	Dbrb07312-RA	1230.7	598	https://www.orthodb.org/v10?query=10812at7147	Dynamin
10826at7147	Complete	Dbrb10464-RA	1126.8	586	https://www.orthodb.org/v10?query=10826at7147	glycine--tRNA ligase
10839at7147	Complete	Dbrb03278-RA	783.2	692	https://www.orthodb.org/v10?query=10839at7147	Ubiquitin domain
10848at7147	Complete	Dbrb09325-RA	1096.1	530	https://www.orthodb.org/v10?query=10848at7147	cleavage and polyadenylation specificity factor 73
10855at7147	Complete	Dbrb08871-RA	958.1	494	https://www.orthodb.org/v10?query=10855at7147	Zinc finger, RanBP2-type
10872at7147	Missing
10879at7147	Complete	Dbrb10381-RA	572.0	611	https://www.orthodb.org/v10?query=10879at7147	uncharacterized protein LOC105220860
10888at7147	Complete	Dbrb03556-RA	1227.1	761	https://www.orthodb.org/v10?query=10888at7147	integrator complex subunit 7
10891at7147	Complete	Dbrb02267-RA	1231.5	663	https://www.orthodb.org/v10?query=10891at7147	DNA polymerase
10893at7147	Complete	Dbrb04891-RA	1170.3	594	https://www.orthodb.org/v10?query=10893at7147	Cationic amino acid transporter
10900at7147	Complete	Dbrb01228-RA	851.6	513	https://www.orthodb.org/v10?query=10900at7147	C2 domain
10927at7147	Complete	Dbrb01886-RA	609.5	473	https://www.orthodb.org/v10?query=10927at7147	Transcription factor CP2B, putative
10937at7147	Complete	Dbrb07106-RA	1526.7	753	https://www.orthodb.org/v10?query=10937at7147	Ionotropic glutamate receptor
10963at7147	Complete	Dbrb09011-RA	1309.9	896	https://www.orthodb.org/v10?query=10963at7147	WD40-repeat-containing domain
10970at7147	Complete	Dbrb17984-RA	906.0	613	https://www.orthodb.org/v10?query=10970at7147	uncharacterized protein LOC108145591
10997at7147	Complete	Dbrb01793-RA	1060.8	595	https://www.orthodb.org/v10?query=10997at7147	CSC1-like protein 2
11012at7147	Complete	Dbrb10886-RA	1580.1	854	https://www.orthodb.org/v10?query=11012at7147	RNA cytidine acetyltransferase
11041at7147	Complete	Dbrb11309-RA	1000.1	497	https://www.orthodb.org/v10?query=11041at7147	Disintegrin domain
11078at7147	Complete	Dbrb03760-RA	1312.5	718	https://www.orthodb.org/v10?query=11078at7147	Zinc finger, RING-CH-type
11083at7147	Complete	Dbrb01445-RA	1333.9	721	https://www.orthodb.org/v10?query=11083at7147	Phosphatidylinositol 3-kinase catalytic subunit type 3
11105at7147	Complete	Dbrb09957-RA	887.1	527	https://www.orthodb.org/v10?query=11105at7147	serine/threonine-protein kinase unc-51
11125at7147	Complete	Dbrb10935-RA	679.6	449	https://www.orthodb.org/v10?query=11125at7147	RUN domain
11165at7147	Complete	Dbrb09162-RA	697.0	461	https://www.orthodb.org/v10?query=11165at7147	Rab-GTPase-TBC domain
11179at7147	Complete	Dbrb09238-RA	805.9	694	https://www.orthodb.org/v10?query=11179at7147	cilia- and flagella-associated protein 58
11183at7147	Complete	Dbrb06356-RA	821.1	490	https://www.orthodb.org/v10?query=11183at7147	Ankyrin repeat-containing domain
11193at7147	Complete	Dbrb03619-RA	974.7	618	https://www.orthodb.org/v10?query=11193at7147	Zinc finger C2H2 superfamily
11268at7147	Complete	Dbrb07811-RA	983.0	541	https://www.orthodb.org/v10?query=11268at7147	WD40-repeat-containing domain
11310at7147	Complete	Dbrb05290-RA	1305.0	748	https://www.orthodb.org/v10?query=11310at7147	AP-3 complex subunit beta
11311at7147	Complete	Dbrb04519-RA	665.3	713	https://www.orthodb.org/v10?query=11311at7147	protein MMS22-like
11362at7147	Complete	Dbrb14752-RA	1444.6	790	https://www.orthodb.org/v10?query=11362at7147	importin subunit beta
11384at7147	Complete	Dbrb13425-RA	613.2	479	https://www.orthodb.org/v10?query=11384at7147	Palmitoyltransferase
11388at7147	Complete	Dbrb07803-RA	1213.5	772	https://www.orthodb.org/v10?query=11388at7147	nuclear export mediator factor NEMF homolog
11394at7147	Complete	Dbrb02557-RA	1501.3	793	https://www.orthodb.org/v10?query=11394at7147	Diacylglycerol kinase
11408at7147	Complete	Dbrb14762-RA	1432.1	827	https://www.orthodb.org/v10?query=11408at7147	Integrator complex subunit 3 homolog
11437at7147	Complete	Dbrb09134-RA	796.5	420	https://www.orthodb.org/v10?query=11437at7147	FERM domain
11476at7147	Complete	Dbrb05335-RA	1333.8	682	https://www.orthodb.org/v10?query=11476at7147	DNA helicase
11487at7147	Complete	Dbrb12715-RA	1082.0	591	https://www.orthodb.org/v10?query=11487at7147	Acyl-CoA oxidase
11495at7147	Complete	Dbrb00535-RA	1073.7	657	https://www.orthodb.org/v10?query=11495at7147	U2 snRNP-associated SURP motif-containing protein
11593at7147	Complete	Dbrb09564-RA	535.4	761	https://www.orthodb.org/v10?query=11593at7147	zinc finger CCCH domain-containing protein 14
11599at7147	Complete	Dbrb16763-RA	1310.7	730	https://www.orthodb.org/v10?query=11599at7147	kinesin-associated protein 3
11623at7147	Complete	Dbrb04253-RA	574.9	515	https://www.orthodb.org/v10?query=11623at7147	protein inturned
11673at7147	Complete	Dbrb15986-RA	1125.4	621	https://www.orthodb.org/v10?query=11673at7147	neurochondrin homolog
11681at7147	Complete	Dbrb02383-RA	950.2	472	https://www.orthodb.org/v10?query=11681at7147	Ankyrin repeat-containing domain
11713at7147	Complete	Dbrb02362-RA	576.0	592	https://www.orthodb.org/v10?query=11713at7147	Leucine-rich repeat
11757at7147	Complete	Dbrb04230-RA	902.8	474	https://www.orthodb.org/v10?query=11757at7147	mucolipin-3
11767at7147	Complete	Dbrb10970-RA	1124.8	576	https://www.orthodb.org/v10?query=11767at7147	solute carrier family 12 member 8
11794at7147	Complete	Dbrb06832-RA	1484.4	704	https://www.orthodb.org/v10?query=11794at7147	alpha,alpha-trehalose-phosphate synthase 
11809at7147	Complete	Dbrb03490-RA	970.3	541	https://www.orthodb.org/v10?query=11809at7147	72 kDa inositol polyphosphate 5-phosphatase
11832at7147	Missing
11854at7147	Complete	Dbrb09362-RA	981.3	544	https://www.orthodb.org/v10?query=11854at7147	Zinc finger C2H2-type
11870at7147	Complete	Dbrb06744-RA	717.5	639	https://www.orthodb.org/v10?query=11870at7147	conserved oligomeric Golgi complex subunit 1
11891at7147	Complete	Dbrb10719-RA	667.9	531	https://www.orthodb.org/v10?query=11891at7147	Anaphase-promoting complex subunit 4
11909at7147	Complete	Dbrb07559-RA	733.9	375	https://www.orthodb.org/v10?query=11909at7147	Serine/threonine-protein kinase MAK
11914at7147	Fragmented	Dbrb08931-RA	788.5	343	https://www.orthodb.org/v10?query=11914at7147	Disintegrin domain
11923at7147	Complete	Dbrb08207-RA	1015.4	703	https://www.orthodb.org/v10?query=11923at7147	Vacuolar sorting protein 39/Transforming growth factor beta receptor-associated domain 1
11951at7147	Complete	Dbrb09997-RA	837.6	633	https://www.orthodb.org/v10?query=11951at7147	Sterol regulatory element-binding protein 1
11987at7147	Complete	Dbrb10665-RA	1403.8	858	https://www.orthodb.org/v10?query=11987at7147	Histone deacetylase
12017at7147	Complete	Dbrb00938-RA	1308.3	599	https://www.orthodb.org/v10?query=12017at7147	Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15
12063at7147	Complete	Dbrb01541-RA	1375.7	636	https://www.orthodb.org/v10?query=12063at7147	Glycerol-3-phosphate dehydrogenase
12067at7147	Complete	Dbrb10407-RA	677.1	347	https://www.orthodb.org/v10?query=12067at7147	Kinesin motor domain
12095at7147	Complete	Dbrb07872-RA	1298.3	650	https://www.orthodb.org/v10?query=12095at7147	DNA helicase
12102at7147	Complete	Dbrb06193-RA	1033.9	672	https://www.orthodb.org/v10?query=12102at7147	transmembrane protein 245 isoform X1
12185at7147	Complete	Dbrb10166-RA	1196.7	803	https://www.orthodb.org/v10?query=12185at7147	Peroxisome biogenesis factor 1
12192at7147	Complete	Dbrb06850-RA	1181.1	603	https://www.orthodb.org/v10?query=12192at7147	Rab-GTPase-TBC domain
12214at7147	Complete	Dbrb18114-RA	265.4	205	https://www.orthodb.org/v10?query=12214at7147	Segmentation protein cap'n'collar
12250at7147	Complete	Dbrb12641-RA	1092.1	652	https://www.orthodb.org/v10?query=12250at7147	conserved oligomeric Golgi complex subunit 4
12257at7147	Complete	Dbrb04476-RA	967.4	646	https://www.orthodb.org/v10?query=12257at7147	Putative rRNA methyltransferase
12291at7147	Complete	Dbrb10574-RA	707.6	469	https://www.orthodb.org/v10?query=12291at7147	SH3 domain
12320at7147	Duplicated	Dbrb08657-RA	503.1	571	https://www.orthodb.org/v10?query=12320at7147	Carboxylesterase, type B
12320at7147	Duplicated	Dbrb08450-RA	432.1	443	https://www.orthodb.org/v10?query=12320at7147	Carboxylesterase, type B
12361at7147	Complete	Dbrb07428-RA	1297.3	637	https://www.orthodb.org/v10?query=12361at7147	Elongation factor G, mitochondrial
12368at7147	Complete	Dbrb10116-RA	605.6	559	https://www.orthodb.org/v10?query=12368at7147	G patch domain-containing protein 1 homolog
12403at7147	Complete	Dbrb03218-RA	1014.8	536	https://www.orthodb.org/v10?query=12403at7147	Zinc finger, RING-type
12426at7147	Complete	Dbrb03303-RA	652.1	868	https://www.orthodb.org/v10?query=12426at7147	Zinc finger C2H2 superfamily
12434at7147	Complete	Dbrb04912-RA	576.8	677	https://www.orthodb.org/v10?query=12434at7147	exportin-6
12448at7147	Complete	Dbrb06048-RA	798.5	445	https://www.orthodb.org/v10?query=12448at7147	guanylate cyclase soluble subunit beta-1
12484at7147	Complete	Dbrb06188-RA	697.8	469	https://www.orthodb.org/v10?query=12484at7147	Leucine-rich repeat
12498at7147	Complete	Dbrb01231-RA	784.9	410	https://www.orthodb.org/v10?query=12498at7147	Mitogen-activated protein kinase kinase kinase kinase
