# BUSCO version is: 4.1.4 
# The lineage dataset is: diptera_odb10 (Creation date: 2020-08-05, number of species: 56, number of BUSCOs: 3285)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
16831at7147	Complete	DkoeB00011019-RA	1129.0	521	https://www.orthodb.org/v10?query=16831at7147	ATP-binding cassette sub-family F member 2
16833at7147	Complete	DkoeB00010228-RA	941.3	476	https://www.orthodb.org/v10?query=16833at7147	vesicular glutamate transporter 1
16851at7147	Complete	DkoeB00001333-RA	846.6	663	https://www.orthodb.org/v10?query=16851at7147	CAS family
16871at7147	Complete	DkoeB00002621-RA	884.7	588	https://www.orthodb.org/v10?query=16871at7147	pentatricopeptide repeat-containing protein 1, mitochondrial
16900at7147	Complete	DkoeB00002553-RA	656.5	455	https://www.orthodb.org/v10?query=16900at7147	Bardet-Biedl syndrome 1
16910at7147	Complete	DkoeB00006706-RA	1010.4	544	https://www.orthodb.org/v10?query=16910at7147	WD40-repeat-containing domain
16912at7147	Complete	DkoeB00000487-RA	647.3	420	https://www.orthodb.org/v10?query=16912at7147	Poly(A) RNA polymerase, mitochondrial
16925at7147	Complete	DkoeB00002400-RA	754.7	588	https://www.orthodb.org/v10?query=16925at7147	separin
16926at7147	Complete	DkoeB00011384-RA	1314.6	667	https://www.orthodb.org/v10?query=16926at7147	DNA helicase
16972at7147	Complete	DkoeB00011595-RA	1214.2	549	https://www.orthodb.org/v10?query=16972at7147	Sphingomyelin phosphodiesterase
17011at7147	Complete	DkoeB00002513-RA	695.9	412	https://www.orthodb.org/v10?query=17011at7147	uncharacterized protein KIAA1841 homolog
17030at7147	Complete	DkoeB00000823-RA	814.0	406	https://www.orthodb.org/v10?query=17030at7147	Miniature
17064at7147	Complete	DkoeB00001168-RA	787.0	445	https://www.orthodb.org/v10?query=17064at7147	Copper type II, ascorbate-dependent monooxygenase, N-terminal
17067at7147	Complete	DkoeB00002608-RA	759.6	504	https://www.orthodb.org/v10?query=17067at7147	transcription factor 25
17094at7147	Complete	DkoeB00000837-RA	1030.6	668	https://www.orthodb.org/v10?query=17094at7147	PDZ domain
17110at7147	Complete	DkoeB00011631-RA	1051.1	581	https://www.orthodb.org/v10?query=17110at7147	Nucleolar GTP-binding protein 2
17130at7147	Complete	DkoeB00007058-RA	911.8	471	https://www.orthodb.org/v10?query=17130at7147	Vesicular inhibitory amino acid transporter
17155at7147	Missing
17164at7147	Complete	DkoeB00001306-RA	1282.5	667	https://www.orthodb.org/v10?query=17164at7147	cell division cycle 5-like protein
17173at7147	Duplicated	DkoeB00007902-RA	888.9	504	https://www.orthodb.org/v10?query=17173at7147	Dipeptidylpeptidase IV, N-terminal domain
17173at7147	Duplicated	DkoeB00014828-RA	838.4	506	https://www.orthodb.org/v10?query=17173at7147	Dipeptidylpeptidase IV, N-terminal domain
17175at7147	Missing
17176at7147	Complete	DkoeB00001712-RA	1114.1	642	https://www.orthodb.org/v10?query=17176at7147	Aminoacyl-tRNA synthetase, class Ia
17191at7147	Complete	DkoeB00001077-RA	908.5	497	https://www.orthodb.org/v10?query=17191at7147	BTB/POZ domain-containing protein 9
17194at7147	Complete	DkoeB00007093-RA	1224.4	591	https://www.orthodb.org/v10?query=17194at7147	Ribosome biogenesis protein BOP1 homolog
17197at7147	Complete	DkoeB00011408-RA	508.6	676	https://www.orthodb.org/v10?query=17197at7147	zinc finger CCCH domain-containing protein 13 isoform X1
17199at7147	Complete	DkoeB00002625-RA	1073.3	750	https://www.orthodb.org/v10?query=17199at7147	Alanine-tRNA ligase, class IIc
17231at7147	Complete	DkoeB00000067-RA	723.6	468	https://www.orthodb.org/v10?query=17231at7147	glycosylphosphatidylinositol anchor attachment 1 protein
17275at7147	Complete	DkoeB00005838-RA	823.8	464	https://www.orthodb.org/v10?query=17275at7147	beta-catenin-like protein 1
17280at7147	Complete	DkoeB00009569-RA	798.0	460	https://www.orthodb.org/v10?query=17280at7147	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B
17341at7147	Complete	DkoeB00005404-RA	959.2	515	https://www.orthodb.org/v10?query=17341at7147	Potassium-dependent sodium-calcium exchanger, putative
17367at7147	Complete	DkoeB00006518-RA	953.4	538	https://www.orthodb.org/v10?query=17367at7147	exostosin-2
17374at7147	Fragmented	DkoeB00007564-RA	447.6	235	https://www.orthodb.org/v10?query=17374at7147	GPI ethanolamine phosphate transferase 3
17392at7147	Complete	DkoeB00007597-RA	612.8	307	https://www.orthodb.org/v10?query=17392at7147	Polypeptide N-acetylgalactosaminyltransferase
17450at7147	Complete	DkoeB00008834-RA	966.7	482	https://www.orthodb.org/v10?query=17450at7147	Aminoacyl-tRNA synthetase, class II
17458at7147	Complete	DkoeB00009955-RA	616.4	470	https://www.orthodb.org/v10?query=17458at7147	protein KBP homolog
17462at7147	Complete	DkoeB00005619-RA	726.1	384	https://www.orthodb.org/v10?query=17462at7147	probable N6-adenosine-methyltransferase MT-A70-like protein
17467at7147	Complete	DkoeB00005791-RA	1308.7	703	https://www.orthodb.org/v10?query=17467at7147	ABC transporter type 1, transmembrane domain
17523at7147	Complete	DkoeB00001059-RA	1357.3	740	https://www.orthodb.org/v10?query=17523at7147	C-type lectin-like
17531at7147	Complete	DkoeB00010900-RA	969.6	482	https://www.orthodb.org/v10?query=17531at7147	high-affinity choline transporter 1
17535at7147	Complete	DkoeB00009563-RA	863.5	424	https://www.orthodb.org/v10?query=17535at7147	Transporter
17576at7147	Complete	DkoeB00005901-RA	846.5	433	https://www.orthodb.org/v10?query=17576at7147	organic cation transporter protein
17605at7147	Complete	DkoeB00004801-RA	987.5	573	https://www.orthodb.org/v10?query=17605at7147	WD40-repeat-containing domain superfamily
17607at7147	Complete	DkoeB00004848-RA	977.5	517	https://www.orthodb.org/v10?query=17607at7147	methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial
17616at7147	Complete	DkoeB00002333-RA	1298.4	811	https://www.orthodb.org/v10?query=17616at7147	Dbl homology (DH) domain
17657at7147	Complete	DkoeB00005993-RA	871.5	446	https://www.orthodb.org/v10?query=17657at7147	Poly a polymerase
17669at7147	Complete	DkoeB00004874-RA	694.9	415	https://www.orthodb.org/v10?query=17669at7147	organic cation transporter protein
17677at7147	Complete	DkoeB00007138-RA	693.4	480	https://www.orthodb.org/v10?query=17677at7147	Putative ferric-chelate reductase 1
17682at7147	Complete	DkoeB00001961-RA	618.7	473	https://www.orthodb.org/v10?query=17682at7147	zinc transporter foi
17686at7147	Complete	DkoeB00006017-RA	1063.8	565	https://www.orthodb.org/v10?query=17686at7147	WD40/YVTN repeat-like-containing domain superfamily
17694at7147	Complete	DkoeB00005892-RA	655.4	524	https://www.orthodb.org/v10?query=17694at7147	sphingomyelin phosphodiesterase 4
17699at7147	Complete	DkoeB00006526-RA	762.5	588	https://www.orthodb.org/v10?query=17699at7147	WD40-repeat-containing domain
17701at7147	Complete	DkoeB00010822-RA	955.5	568	https://www.orthodb.org/v10?query=17701at7147	Haem peroxidase
17711at7147	Complete	DkoeB00001592-RA	872.1	480	https://www.orthodb.org/v10?query=17711at7147	Aromatic amino acid hydroxylase
17712at7147	Complete	DkoeB00010424-RA	592.5	457	https://www.orthodb.org/v10?query=17712at7147	Axin
17764at7147	Complete	DkoeB00004306-RA	965.3	755	https://www.orthodb.org/v10?query=17764at7147	Leucine-rich repeat
17781at7147	Complete	DkoeB00000085-RA	1058.3	528	https://www.orthodb.org/v10?query=17781at7147	glutamate--cysteine ligase
17796at7147	Complete	DkoeB00006476-RA	839.0	425	https://www.orthodb.org/v10?query=17796at7147	5-aminolevulinate synthase
17802at7147	Complete	DkoeB00013146-RA	669.1	444	https://www.orthodb.org/v10?query=17802at7147	WD40-repeat-containing domain
17803at7147	Complete	DkoeB00003467-RA	855.5	428	https://www.orthodb.org/v10?query=17803at7147	Pyridoxal phosphate-dependent transferase
17815at7147	Complete	DkoeB00006071-RA	564.7	345	https://www.orthodb.org/v10?query=17815at7147	Zinc finger, LIM-type
17819at7147	Missing
17835at7147	Complete	DkoeB00002589-RA	1158.3	664	https://www.orthodb.org/v10?query=17835at7147	pre-rRNA-processing protein TSR1 homolog
17902at7147	Complete	DkoeB00012363-RA	389.6	342	https://www.orthodb.org/v10?query=17902at7147	Zinc finger, RING/FYVE/PHD-type
17905at7147	Complete	DkoeB00004469-RA	1099.7	490	https://www.orthodb.org/v10?query=17905at7147	integrator complex subunit 11
17918at7147	Complete	DkoeB00001754-RA	1089.8	572	https://www.orthodb.org/v10?query=17918at7147	Ankyrin repeat-containing domain
17922at7147	Complete	DkoeB00009372-RA	951.2	581	https://www.orthodb.org/v10?query=17922at7147	ubiquitin-protein ligase E3A
17947at7147	Complete	DkoeB00001955-RA	965.6	460	https://www.orthodb.org/v10?query=17947at7147	Eukaryotic translation initiation factor 3 subunit L
17957at7147	Complete	DkoeB00012830-RA	928.8	481	https://www.orthodb.org/v10?query=17957at7147	Cytochrome P450
17989at7147	Complete	DkoeB00009548-RA	1077.8	535	https://www.orthodb.org/v10?query=17989at7147	WD40-repeat-containing domain
18000at7147	Complete	DkoeB00003144-RA	765.6	536	https://www.orthodb.org/v10?query=18000at7147	nucleolar complex protein 2 homolog
18017at7147	Complete	DkoeB00003220-RA	1117.5	703	https://www.orthodb.org/v10?query=18017at7147	WD40/YVTN repeat-like-containing domain superfamily
18042at7147	Complete	DkoeB00008544-RA	568.1	483	https://www.orthodb.org/v10?query=18042at7147	Haem peroxidase
18097at7147	Complete	DkoeB00009475-RA	992.6	936	https://www.orthodb.org/v10?query=18097at7147	alsin homolog
18153at7147	Complete	DkoeB00009830-RA	654.0	376	https://www.orthodb.org/v10?query=18153at7147	FAS1 domain
18167at7147	Complete	DkoeB00008214-RA	826.0	599	https://www.orthodb.org/v10?query=18167at7147	CCR4-NOT transcription complex subunit 10
18233at7147	Complete	DkoeB00012779-RA	1123.8	544	https://www.orthodb.org/v10?query=18233at7147	heat shock 70 kDa protein cognate 3
18262at7147	Complete	DkoeB00007423-RA	932.3	446	https://www.orthodb.org/v10?query=18262at7147	GTP-binding protein 1
18309at7147	Complete	DkoeB00006330-RA	910.8	482	https://www.orthodb.org/v10?query=18309at7147	Glucose-6-phosphate isomerase
18316at7147	Complete	DkoeB00002292-RA	651.9	441	https://www.orthodb.org/v10?query=18316at7147	T-cell immunomodulatory protein
18318at7147	Complete	DkoeB00001661-RA	813.5	471	https://www.orthodb.org/v10?query=18318at7147	PAN2-PAN3 deadenylation complex subunit PAN3
18331at7147	Complete	DkoeB00001875-RA	1255.6	624	https://www.orthodb.org/v10?query=18331at7147	translocation protein SEC63 homolog
18389at7147	Complete	DkoeB00003215-RA	957.3	607	https://www.orthodb.org/v10?query=18389at7147	coiled-coil domain-containing protein 170
18393at7147	Complete	DkoeB00006472-RA	870.5	559	https://www.orthodb.org/v10?query=18393at7147	Anaphase-promoting complex subunit 2
18465at7147	Complete	DkoeB00004519-RA	584.7	422	https://www.orthodb.org/v10?query=18465at7147	DNA polymerase alpha subunit B
18494at7147	Complete	DkoeB00009101-RA	926.7	497	https://www.orthodb.org/v10?query=18494at7147	Cyclic nucleotide-binding domain
18514at7147	Complete	DkoeB00008205-RA	345.2	192	https://www.orthodb.org/v10?query=18514at7147	Homeobox domain
18521at7147	Complete	DkoeB00004101-RA	418.4	521	https://www.orthodb.org/v10?query=18521at7147	serine-rich adhesin for platelets isoform X1
18529at7147	Complete	DkoeB00010896-RA	1023.4	471	https://www.orthodb.org/v10?query=18529at7147	EH domain-containing protein 1
18544at7147	Complete	DkoeB00002430-RA	921.5	525	https://www.orthodb.org/v10?query=18544at7147	Formin-binding protein 1-like
18551at7147	Complete	DkoeB00008225-RA	880.7	471	https://www.orthodb.org/v10?query=18551at7147	GTP binding protein
18561at7147	Complete	DkoeB00002449-RA	732.8	503	https://www.orthodb.org/v10?query=18561at7147	uncharacterized protein C18orf8
18564at7147	Complete	DkoeB00002760-RA	1098.1	542	https://www.orthodb.org/v10?query=18564at7147	phosphorylated CTD-interacting factor 1
18587at7147	Complete	DkoeB00004260-RA	949.2	735	https://www.orthodb.org/v10?query=18587at7147	DNA replication ATP-dependent helicase/nuclease DNA2
18642at7147	Complete	DkoeB00004613-RA	1010.3	510	https://www.orthodb.org/v10?query=18642at7147	Leishmanolysin-like peptidase
18686at7147	Complete	DkoeB00003337-RA	1418.0	822	https://www.orthodb.org/v10?query=18686at7147	EF-hand domain
18757at7147	Complete	DkoeB00005016-RA	1098.2	550	https://www.orthodb.org/v10?query=18757at7147	protein Skeletor, isoforms B/C
18759at7147	Complete	DkoeB00007105-RA	1043.9	601	https://www.orthodb.org/v10?query=18759at7147	Chloride channel protein
18773at7147	Complete	DkoeB00008658-RA	710.9	426	https://www.orthodb.org/v10?query=18773at7147	6-phosphogluconate dehydrogenase, domain 2
18797at7147	Complete	DkoeB00002562-RA	520.4	304	https://www.orthodb.org/v10?query=18797at7147	uncharacterized protein LOC108107747
18862at7147	Complete	DkoeB00007742-RA	743.1	416	https://www.orthodb.org/v10?query=18862at7147	intraflagellar transport protein 56
18875at7147	Complete	DkoeB00000529-RA	832.0	473	https://www.orthodb.org/v10?query=18875at7147	large subunit GTPase 1 homolog
18892at7147	Complete	DkoeB00000600-RA	885.4	757	https://www.orthodb.org/v10?query=18892at7147	tyrosine-protein kinase hopscotch
18914at7147	Complete	DkoeB00010222-RA	682.8	397	https://www.orthodb.org/v10?query=18914at7147	EGF domain-specific O-linked N-acetylglucosamine transferase
18967at7147	Complete	DkoeB00005339-RA	790.7	439	https://www.orthodb.org/v10?query=18967at7147	methionine--tRNA ligase, mitochondrial
18970at7147	Complete	DkoeB00006638-RA	979.3	561	https://www.orthodb.org/v10?query=18970at7147	Transcription initiation factor TFIID subunit 5
19016at7147	Complete	DkoeB00006363-RA	807.0	440	https://www.orthodb.org/v10?query=19016at7147	Ankyrin repeat-containing domain
19060at7147	Complete	DkoeB00003065-RA	967.4	466	https://www.orthodb.org/v10?query=19060at7147	Elongator complex protein 3
19095at7147	Complete	DkoeB00010296-RA	987.2	465	https://www.orthodb.org/v10?query=19095at7147	Polypeptide N-acetylgalactosaminyltransferase
19232at7147	Complete	DkoeB00011702-RA	896.9	535	https://www.orthodb.org/v10?query=19232at7147	Histidine kinase/HSP90-like ATPase
19240at7147	Complete	DkoeB00002083-RA	610.8	553	https://www.orthodb.org/v10?query=19240at7147	Thioredoxin-like superfamily
19243at7147	Complete	DkoeB00010088-RA	1121.5	700	https://www.orthodb.org/v10?query=19243at7147	C2 domain
19298at7147	Complete	DkoeB00003314-RA	903.1	541	https://www.orthodb.org/v10?query=19298at7147	Leucine-rich repeat
19314at7147	Complete	DkoeB00006431-RA	838.3	517	https://www.orthodb.org/v10?query=19314at7147	rho GTPase-activating protein 18
19350at7147	Complete	DkoeB00006215-RA	619.3	419	https://www.orthodb.org/v10?query=19350at7147	nitric oxide-associated protein 1
19377at7147	Complete	DkoeB00001180-RA	883.9	500	https://www.orthodb.org/v10?query=19377at7147	peroxisomal multifunctional enzyme type 2
19391at7147	Complete	DkoeB00012761-RA	1355.0	735	https://www.orthodb.org/v10?query=19391at7147	Glycoside hydrolase family 31
19401at7147	Complete	DkoeB00000469-RA	902.7	435	https://www.orthodb.org/v10?query=19401at7147	Glycosyltransferase family 92
19449at7147	Complete	DkoeB00001215-RA	898.0	451	https://www.orthodb.org/v10?query=19449at7147	cytochrome P450 18a1
19459at7147	Complete	DkoeB00010094-RA	1030.3	460	https://www.orthodb.org/v10?query=19459at7147	Palmitoyltransferase
19475at7147	Complete	DkoeB00005386-RA	358.4	348	https://www.orthodb.org/v10?query=19475at7147	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
19505at7147	Complete	DkoeB00008086-RA	895.6	431	https://www.orthodb.org/v10?query=19505at7147	WD40-repeat-containing domain
19517at7147	Complete	DkoeB00004977-RA	600.2	397	https://www.orthodb.org/v10?query=19517at7147	CD36 family
19518at7147	Missing
19550at7147	Complete	DkoeB00004587-RA	563.9	322	https://www.orthodb.org/v10?query=19550at7147	monocarboxylate transporter 10 isoform X1
19562at7147	Complete	DkoeB00000435-RA	616.4	454	https://www.orthodb.org/v10?query=19562at7147	Transferrin
19567at7147	Complete	DkoeB00013062-RA	731.8	429	https://www.orthodb.org/v10?query=19567at7147	protein GPR107
19571at7147	Complete	DkoeB00012513-RA	751.1	372	https://www.orthodb.org/v10?query=19571at7147	sorting nexin-27
19575at7147	Complete	DkoeB00004779-RA	971.7	670	https://www.orthodb.org/v10?query=19575at7147	Ionotropic glutamate receptor
19591at7147	Complete	DkoeB00003251-RA	715.0	467	https://www.orthodb.org/v10?query=19591at7147	von Willebrand factor A domain-containing protein 9
19601at7147	Complete	DkoeB00011157-RA	1085.1	555	https://www.orthodb.org/v10?query=19601at7147	ABC transporter type 1, transmembrane domain
19617at7147	Complete	DkoeB00007544-RA	985.9	479	https://www.orthodb.org/v10?query=19617at7147	GroEL-like apical domain superfamily
19641at7147	Complete	DkoeB00007605-RA	735.3	425	https://www.orthodb.org/v10?query=19641at7147	Fatty acyl-CoA reductase
19666at7147	Duplicated	DkoeB00010493-RA	495.3	480	https://www.orthodb.org/v10?query=19666at7147	EGF-like domain
19666at7147	Duplicated	DkoeB00013986-RA	480.4	447	https://www.orthodb.org/v10?query=19666at7147	EGF-like domain
19706at7147	Complete	DkoeB00013190-RA	1125.2	669	https://www.orthodb.org/v10?query=19706at7147	CAS1 domain containing 1
19741at7147	Complete	DkoeB00012855-RA	798.0	587	https://www.orthodb.org/v10?query=19741at7147	PDZ domain
19745at7147	Complete	DkoeB00001003-RA	846.3	415	https://www.orthodb.org/v10?query=19745at7147	Zinc finger, RING/FYVE/PHD-type
19765at7147	Missing
19831at7147	Complete	DkoeB00003126-RA	1235.1	609	https://www.orthodb.org/v10?query=19831at7147	vacuolar protein sorting-associated protein 52 homolog
19855at7147	Complete	DkoeB00010869-RA	984.1	485	https://www.orthodb.org/v10?query=19855at7147	T-complex protein 1 subunit alpha
19859at7147	Complete	DkoeB00001203-RA	618.0	436	https://www.orthodb.org/v10?query=19859at7147	28S ribosomal protein S30, mitochondrial
19899at7147	Complete	DkoeB00009983-RA	919.9	494	https://www.orthodb.org/v10?query=19899at7147	tRNA (guanine(26)-N(2))-dimethyltransferase
19915at7147	Complete	DkoeB00003248-RA	820.7	582	https://www.orthodb.org/v10?query=19915at7147	WD40-repeat-containing domain
19929at7147	Complete	DkoeB00002705-RA	741.0	377	https://www.orthodb.org/v10?query=19929at7147	protein ABHD18 isoform X1
19943at7147	Duplicated	DkoeB00004834-RA	379.2	356	https://www.orthodb.org/v10?query=19943at7147	Serine protease inhibitor (serpin) 12
19943at7147	Duplicated	DkoeB00013805-RA	377.5	356	https://www.orthodb.org/v10?query=19943at7147	Serine protease inhibitor (serpin) 12
19946at7147	Complete	DkoeB00008500-RA	784.3	468	https://www.orthodb.org/v10?query=19946at7147	hexosaminidase D
19956at7147	Complete	DkoeB00011632-RA	542.8	552	https://www.orthodb.org/v10?query=19956at7147	Zinc finger, RING-type
19959at7147	Complete	DkoeB00003064-RA	1029.4	676	https://www.orthodb.org/v10?query=19959at7147	Zinc finger, PHD-type
20019at7147	Complete	DkoeB00007249-RA	1261.7	664	https://www.orthodb.org/v10?query=20019at7147	Vacuolar protein sorting-associated protein 51
20030at7147	Complete	DkoeB00007272-RA	881.8	449	https://www.orthodb.org/v10?query=20030at7147	ATP synthase subunit alpha
20050at7147	Complete	DkoeB00006106-RA	961.0	531	https://www.orthodb.org/v10?query=20050at7147	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
20077at7147	Complete	DkoeB00007821-RA	952.3	541	https://www.orthodb.org/v10?query=20077at7147	Tetratricopeptide repeat
20119at7147	Complete	DkoeB00000671-RA	704.1	488	https://www.orthodb.org/v10?query=20119at7147	armadillo repeat-containing protein 2
20145at7147	Missing
20155at7147	Complete	DkoeB00006501-RA	479.7	307	https://www.orthodb.org/v10?query=20155at7147	Zinc finger C2H2 superfamily
20167at7147	Complete	DkoeB00000022-RA	372.1	329	https://www.orthodb.org/v10?query=20167at7147	uncharacterized protein LOC108360098
20175at7147	Complete	DkoeB00008613-RA	956.2	619	https://www.orthodb.org/v10?query=20175at7147	Septin-interacting protein 1
20186at7147	Complete	DkoeB00005203-RA	741.2	412	https://www.orthodb.org/v10?query=20186at7147	N-sulphoglucosamine sulphohydrolase
20206at7147	Complete	DkoeB00009677-RA	1005.5	569	https://www.orthodb.org/v10?query=20206at7147	Major facilitator superfamily
20227at7147	Complete	DkoeB00002715-RA	676.7	418	https://www.orthodb.org/v10?query=20227at7147	DNA primase large subunit
20252at7147	Complete	DkoeB00008248-RA	616.2	731	https://www.orthodb.org/v10?query=20252at7147	Zinc finger C2H2 superfamily
20280at7147	Complete	DkoeB00000829-RA	573.8	388	https://www.orthodb.org/v10?query=20280at7147	BTB/POZ domain-containing protein 17
20349at7147	Complete	DkoeB00001815-RA	487.8	241	https://www.orthodb.org/v10?query=20349at7147	cyclin-dependent kinase 14 isoform X1
20351at7147	Complete	DkoeB00001496-RA	557.6	378	https://www.orthodb.org/v10?query=20351at7147	Leucine-rich repeat domain superfamily
20400at7147	Complete	DkoeB00002603-RA	636.2	360	https://www.orthodb.org/v10?query=20400at7147	CD36 family
20451at7147	Complete	DkoeB00010125-RA	855.3	599	https://www.orthodb.org/v10?query=20451at7147	Kinesin motor domain
20465at7147	Missing
20504at7147	Complete	DkoeB00010446-RA	575.3	329	https://www.orthodb.org/v10?query=20504at7147	Mitochondria-eating protein
20521at7147	Complete	DkoeB00003903-RA	557.2	429	https://www.orthodb.org/v10?query=20521at7147	uncharacterized protein KIAA0513
20540at7147	Complete	DkoeB00002942-RA	891.6	463	https://www.orthodb.org/v10?query=20540at7147	Aldehyde dehydrogenase
20603at7147	Complete	DkoeB00005530-RA	575.0	374	https://www.orthodb.org/v10?query=20603at7147	DDB1- and CUL4-associated factor 15
20612at7147	Complete	DkoeB00006333-RA	959.5	485	https://www.orthodb.org/v10?query=20612at7147	GroEL-like apical domain superfamily
20676at7147	Complete	DkoeB00011182-RA	729.3	455	https://www.orthodb.org/v10?query=20676at7147	cleft lip and palate transmembrane protein 1-like protein
20684at7147	Missing
20706at7147	Complete	DkoeB00008212-RA	1035.5	447	https://www.orthodb.org/v10?query=20706at7147	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
20708at7147	Complete	DkoeB00011637-RA	588.9	425	https://www.orthodb.org/v10?query=20708at7147	tubulin-specific chaperone E
20721at7147	Missing
20724at7147	Complete	DkoeB00002613-RA	943.3	540	https://www.orthodb.org/v10?query=20724at7147	SUMO-activating enzyme subunit 2
20759at7147	Complete	DkoeB00005549-RA	628.8	350	https://www.orthodb.org/v10?query=20759at7147	Nuclear pore localisation protein NPL4, C-terminal
20777at7147	Complete	DkoeB00012087-RA	813.8	409	https://www.orthodb.org/v10?query=20777at7147	Receptor protein serine/threonine kinase
20780at7147	Complete	DkoeB00011949-RA	746.2	415	https://www.orthodb.org/v10?query=20780at7147	Fatty acyl-CoA reductase
20790at7147	Complete	DkoeB00009199-RA	678.5	382	https://www.orthodb.org/v10?query=20790at7147	Ubiquitinyl hydrolase 1
20808at7147	Complete	DkoeB00003259-RA	731.9	411	https://www.orthodb.org/v10?query=20808at7147	Rab-GTPase-TBC domain
20817at7147	Complete	DkoeB00004529-RA	851.6	456	https://www.orthodb.org/v10?query=20817at7147	transmembrane protein 181
20829at7147	Complete	DkoeB00010954-RA	1021.7	515	https://www.orthodb.org/v10?query=20829at7147	ATP-dependent RNA helicase abstrakt
20838at7147	Complete	DkoeB00010341-RA	828.9	506	https://www.orthodb.org/v10?query=20838at7147	probable ATP-dependent RNA helicase DHX35
20839at7147	Complete	DkoeB00008872-RA	671.7	486	https://www.orthodb.org/v10?query=20839at7147	ribosomal RNA processing protein 1 homolog
20840at7147	Complete	DkoeB00004984-RA	846.1	520	https://www.orthodb.org/v10?query=20840at7147	THO complex subunit 1
20895at7147	Complete	DkoeB00006903-RA	500.7	459	https://www.orthodb.org/v10?query=20895at7147	uncharacterized protein LOC108040632
20943at7147	Complete	DkoeB00007108-RA	515.5	364	https://www.orthodb.org/v10?query=20943at7147	CD36 family
20952at7147	Complete	DkoeB00004531-RA	980.7	476	https://www.orthodb.org/v10?query=20952at7147	pre-mRNA-processing factor 17
20966at7147	Complete	DkoeB00005742-RA	472.2	287	https://www.orthodb.org/v10?query=20966at7147	Protein kinase domain
20982at7147	Complete	DkoeB00001486-RA	908.9	444	https://www.orthodb.org/v10?query=20982at7147	protein ST7 homolog
20993at7147	Complete	DkoeB00001420-RA	715.3	427	https://www.orthodb.org/v10?query=20993at7147	Sorting nexin
21008at7147	Missing
21017at7147	Complete	DkoeB00007849-RA	671.7	538	https://www.orthodb.org/v10?query=21017at7147	Hermansky-Pudlak syndrome 5 protein
21063at7147	Complete	DkoeB00005427-RA	988.1	519	https://www.orthodb.org/v10?query=21063at7147	Sec1-like protein
21101at7147	Complete	DkoeB00012573-RA	513.2	618	https://www.orthodb.org/v10?query=21101at7147	Zinc finger C2H2 superfamily
21125at7147	Complete	DkoeB00012703-RA	653.1	345	https://www.orthodb.org/v10?query=21125at7147	Calcium/calmodulin-dependent protein kinase type II alpha chain
21142at7147	Complete	DkoeB00009986-RA	940.3	436	https://www.orthodb.org/v10?query=21142at7147	Eukaryotic peptide chain release factor GTP-binding subunit ERF3A
21168at7147	Complete	DkoeB00002704-RA	832.4	427	https://www.orthodb.org/v10?query=21168at7147	Kinesin light chain
21179at7147	Complete	DkoeB00000259-RA	738.0	563	https://www.orthodb.org/v10?query=21179at7147	cactin
21186at7147	Complete	DkoeB00011163-RA	800.2	780	https://www.orthodb.org/v10?query=21186at7147	SH2 domain
21208at7147	Complete	DkoeB00007033-RA	586.6	459	https://www.orthodb.org/v10?query=21208at7147	BMP-binding endothelial regulator protein
21223at7147	Complete	DkoeB00002243-RA	1190.9	1005	https://www.orthodb.org/v10?query=21223at7147	Ankyrin repeat-containing domain
21242at7147	Complete	DkoeB00000611-RA	582.0	482	https://www.orthodb.org/v10?query=21242at7147	protein penguin
21252at7147	Complete	DkoeB00007066-RA	648.1	430	https://www.orthodb.org/v10?query=21252at7147	protein msta
21256at7147	Complete	DkoeB00012089-RA	794.7	414	https://www.orthodb.org/v10?query=21256at7147	mitochondrial-processing peptidase subunit alpha
21290at7147	Complete	DkoeB00007123-RA	671.1	396	https://www.orthodb.org/v10?query=21290at7147	Cytochrome P450
21382at7147	Complete	DkoeB00000822-RA	729.0	367	https://www.orthodb.org/v10?query=21382at7147	Dusky
21406at7147	Complete	DkoeB00003297-RA	837.2	411	https://www.orthodb.org/v10?query=21406at7147	ATPase, V1 complex, subunit H, C-terminal
21415at7147	Complete	DkoeB00002132-RA	762.6	413	https://www.orthodb.org/v10?query=21415at7147	palmitoleoyl-protein carboxylesterase NOTUM
21668at7147	Complete	DkoeB00012813-RA	492.4	298	https://www.orthodb.org/v10?query=21668at7147	translation initiation factor eIF-2B subunit beta
21695at7147	Complete	DkoeB00006666-RA	823.8	428	https://www.orthodb.org/v10?query=21695at7147	inositol-3-phosphate synthase
21716at7147	Complete	DkoeB00003279-RA	766.7	521	https://www.orthodb.org/v10?query=21716at7147	Leucine-rich repeat
21727at7147	Complete	DkoeB00012203-RA	624.4	402	https://www.orthodb.org/v10?query=21727at7147	Cwf19-like, C-terminal domain-1
21738at7147	Complete	DkoeB00011223-RA	557.7	398	https://www.orthodb.org/v10?query=21738at7147	Actin-related protein 8
21742at7147	Complete	DkoeB00009611-RA	1056.1	607	https://www.orthodb.org/v10?query=21742at7147	Histone-lysine N-methyltransferase E(Z)
