# BUSCO version is: 4.1.4 
# The lineage dataset is: diptera_odb10 (Creation date: 2020-08-05, number of species: 56, number of BUSCOs: 3285)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
7754at7147	Complete	Dato07756-RA	1007.1	567	https://www.orthodb.org/v10?query=7754at7147	Immunoglobulin-like domain
7772at7147	Complete	Dato07271-RA	902.0	559	https://www.orthodb.org/v10?query=7772at7147	Major facilitator superfamily
7775at7147	Complete	Dato03056-RA	1623.8	857	https://www.orthodb.org/v10?query=7775at7147	FACT complex subunit spt16
7792at7147	Complete	Dato02122-RA	1313.4	738	https://www.orthodb.org/v10?query=7792at7147	F-BAR domain
7827at7147	Complete	Dato15164-RA	1522.1	823	https://www.orthodb.org/v10?query=7827at7147	vinculin
7863at7147	Complete	Dato03400-RA	988.3	571	https://www.orthodb.org/v10?query=7863at7147	SH3 domain
7870at7147	Complete	Dato12816-RA	1763.9	918	https://www.orthodb.org/v10?query=7870at7147	Zona pellucida domain
7887at7147	Complete	Dato15225-RA	573.3	326	https://www.orthodb.org/v10?query=7887at7147	MIND-MELD/ADAM
7900at7147	Complete	Dato07812-RA	1527.1	734	https://www.orthodb.org/v10?query=7900at7147	AP complex subunit beta
7917at7147	Complete	Dato06864-RA	1991.7	1317	https://www.orthodb.org/v10?query=7917at7147	Zinc finger, PHD-type
7954at7147	Complete	Dato10646-RA	801.6	615	https://www.orthodb.org/v10?query=7954at7147	Protein SMG8
7955at7147	Complete	Dato02154-RA	886.8	706	https://www.orthodb.org/v10?query=7955at7147	Ubiquitin carboxyl-terminal hydrolase 8
7966at7147	Complete	Dato02861-RA	1319.9	641	https://www.orthodb.org/v10?query=7966at7147	soluble guanylate cyclase 88E
8001at7147	Complete	Dato07550-RA	825.6	726	https://www.orthodb.org/v10?query=8001at7147	GPI inositol-deacylase
8031at7147	Complete	Dato16840-RA	761.1	612	https://www.orthodb.org/v10?query=8031at7147	type II inositol 1,4,5-trisphosphate 5-phosphatase
8033at7147	Complete	Dato16022-RA	1121.8	782	https://www.orthodb.org/v10?query=8033at7147	Leucine-rich repeat
8037at7147	Complete	Dato17524-RA	1061.3	841	https://www.orthodb.org/v10?query=8037at7147	dynein heavy chain 1, axonemal
8060at7147	Complete	Dato07786-RA	728.7	540	https://www.orthodb.org/v10?query=8060at7147	Two pore domain potassium channel
8070at7147	Complete	Dato00555-RA	2017.0	1573	https://www.orthodb.org/v10?query=8070at7147	Rough deal
8084at7147	Complete	Dato01146-RA	1483.9	749	https://www.orthodb.org/v10?query=8084at7147	DNA helicase
8099at7147	Complete	Dato12646-RA	1497.9	868	https://www.orthodb.org/v10?query=8099at7147	Protein lethal(2) giant larvae
8101at7147	Complete	Dato00341-RA	675.0	705	https://www.orthodb.org/v10?query=8101at7147	Histone-lysine N-methyltransferase
8106at7147	Complete	Dato16293-RA	938.2	620	https://www.orthodb.org/v10?query=8106at7147	Gamma-tubulin complex component
8135at7147	Complete	Dato02720-RA	1102.2	1016	https://www.orthodb.org/v10?query=8135at7147	GRIP and coiled-coil domain-containing protein 2
8171at7147	Complete	Dato05890-RA	831.1	475	https://www.orthodb.org/v10?query=8171at7147	WW domain
8176at7147	Complete	Dato07787-RA	1774.3	1045	https://www.orthodb.org/v10?query=8176at7147	Zinc finger, CCCH-type
8216at7147	Fragmented	Dato05563-RA	391.7	180	https://www.orthodb.org/v10?query=8216at7147	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
8225at7147	Complete	Dato10771-RA	1159.8	633	https://www.orthodb.org/v10?query=8225at7147	polyphosphoinositide phosphatase
8234at7147	Complete	Dato00002-RA	926.3	666	https://www.orthodb.org/v10?query=8234at7147	wolframin
8245at7147	Complete	Dato04142-RA	1482.4	823	https://www.orthodb.org/v10?query=8245at7147	JNK-interacting protein 3 isoform X1
8259at7147	Complete	Dato02137-RA	1050.0	582	https://www.orthodb.org/v10?query=8259at7147	C2 domain
8286at7147	Complete	Dato12939-RA	1898.1	1378	https://www.orthodb.org/v10?query=8286at7147	nuclear pore membrane glycoprotein 210
8350at7147	Complete	Dato01599-RA	1228.6	1196	https://www.orthodb.org/v10?query=8350at7147	Peptidase S59, nucleoporin
8365at7147	Complete	Dato12800-RA	840.3	544	https://www.orthodb.org/v10?query=8365at7147	hillarin
8373at7147	Complete	Dato04597-RA	2228.1	1113	https://www.orthodb.org/v10?query=8373at7147	BRK domain
8389at7147	Missing
8399at7147	Complete	Dato05444-RA	1326.3	928	https://www.orthodb.org/v10?query=8399at7147	Leucine-rich repeat
8406at7147	Complete	Dato17267-RA	1083.3	590	https://www.orthodb.org/v10?query=8406at7147	rho GTPase-activating protein 26 isoform X1
8407at7147	Complete	Dato14601-RA	1581.4	786	https://www.orthodb.org/v10?query=8407at7147	Alpha-aminoadipic semialdehyde synthase, mitochondrial
8414at7147	Complete	Dato16136-RA	1264.5	601	https://www.orthodb.org/v10?query=8414at7147	Armadillo segment polarity protein
8417at7147	Complete	Dato06748-RA	1343.4	700	https://www.orthodb.org/v10?query=8417at7147	pre-mRNA-splicing factor SYF1
8418at7147	Complete	Dato14886-RA	1210.0	685	https://www.orthodb.org/v10?query=8418at7147	Dynamin
8453at7147	Complete	Dato01987-RA	886.6	816	https://www.orthodb.org/v10?query=8453at7147	coiled-coil domain-containing protein 39
8454at7147	Complete	Dato12560-RA	571.6	332	https://www.orthodb.org/v10?query=8454at7147	probable G-protein coupled receptor CG31760
8472at7147	Complete	Dato04437-RA	1689.4	905	https://www.orthodb.org/v10?query=8472at7147	importin-7
8482at7147	Complete	Dato16516-RA	1175.1	601	https://www.orthodb.org/v10?query=8482at7147	GPCR family 3, GABA-B receptor
8492at7147	Complete	Dato12341-RA	1583.8	752	https://www.orthodb.org/v10?query=8492at7147	glycogen phosphorylase
8505at7147	Complete	Dato16367-RA	1443.1	841	https://www.orthodb.org/v10?query=8505at7147	MIF4G-like domain superfamily
8518at7147	Complete	Dato14914-RA	1030.2	630	https://www.orthodb.org/v10?query=8518at7147	Membrane-bound transcription factor site-1 protease
8522at7147	Complete	Dato17051-RA	1285.2	651	https://www.orthodb.org/v10?query=8522at7147	leucine-zipper-like transcriptional regulator 1
8534at7147	Complete	Dato07843-RA	1725.2	803	https://www.orthodb.org/v10?query=8534at7147	Ras GTPase-activating domain
8543at7147	Complete	Dato04816-RA	1711.2	830	https://www.orthodb.org/v10?query=8543at7147	Anoctamin
8545at7147	Missing
8604at7147	Complete	Dato07174-RA	1102.9	745	https://www.orthodb.org/v10?query=8604at7147	WD40-repeat-containing domain
8618at7147	Complete	Dato01037-RA	1475.8	699	https://www.orthodb.org/v10?query=8618at7147	Putative G-protein coupled receptor 158
8630at7147	Complete	Dato04029-RA	1283.0	654	https://www.orthodb.org/v10?query=8630at7147	Transferrin
8652at7147	Complete	Dato04213-RA	1132.4	657	https://www.orthodb.org/v10?query=8652at7147	Zinc finger C2H2 superfamily
8662at7147	Missing
8675at7147	Complete	Dato00151-RA	1239.3	905	https://www.orthodb.org/v10?query=8675at7147	nuclear pore complex protein Nup133
8698at7147	Complete	Dato02056-RA	1401.9	775	https://www.orthodb.org/v10?query=8698at7147	protein CLEC16A isoform X1
8713at7147	Complete	Dato05603-RA	1634.6	797	https://www.orthodb.org/v10?query=8713at7147	exostosin-3
8719at7147	Complete	Dato01409-RA	834.7	993	https://www.orthodb.org/v10?query=8719at7147	Structural maintenance of chromosomes protein 6
8729at7147	Complete	Dato03734-RA	1319.3	773	https://www.orthodb.org/v10?query=8729at7147	Exocyst complex component 1
8776at7147	Complete	Dato04835-RA	1248.8	657	https://www.orthodb.org/v10?query=8776at7147	carnitine O-palmitoyltransferase 1, liver isoform isoform X1
8777at7147	Complete	Dato00503-RA	1393.5	674	https://www.orthodb.org/v10?query=8777at7147	Protein transport protein SEC23
8820at7147	Complete	Dato03956-RA	946.3	688	https://www.orthodb.org/v10?query=8820at7147	DNA repair protein REV1
8830at7147	Complete	Dato02804-RA	605.5	345	https://www.orthodb.org/v10?query=8830at7147	Immunoglobulin-like domain
8858at7147	Complete	Dato12135-RA	882.6	654	https://www.orthodb.org/v10?query=8858at7147	Villin headpiece
8902at7147	Complete	Dato04480-RA	1507.2	1006	https://www.orthodb.org/v10?query=8902at7147	girdin isoform X1
8929at7147	Complete	Dato15958-RA	485.7	463	https://www.orthodb.org/v10?query=8929at7147	Basic helix-loop-helix zip transcription factor
8935at7147	Complete	Dato16443-RA	883.1	561	https://www.orthodb.org/v10?query=8935at7147	Ras guanine nucleotide exchange factor domain superfamily
8968at7147	Complete	Dato00150-RA	687.3	485	https://www.orthodb.org/v10?query=8968at7147	Protein kinase domain
8971at7147	Complete	Dato17128-RA	1657.4	832	https://www.orthodb.org/v10?query=8971at7147	Coatomer subunit beta
8997at7147	Complete	Dato17117-RA	1593.2	1112	https://www.orthodb.org/v10?query=8997at7147	partitioning defective 3 homolog isoform X1
9003at7147	Missing
9008at7147	Complete	Dato00032-RA	1145.1	646	https://www.orthodb.org/v10?query=9008at7147	Villin headpiece
9017at7147	Complete	Dato04954-RA	1364.7	928	https://www.orthodb.org/v10?query=9017at7147	nodal modulator 3
9059at7147	Complete	Dato12375-RA	1212.0	962	https://www.orthodb.org/v10?query=9059at7147	Rab3 GTPase-activating protein regulatory subunit
9064at7147	Complete	Dato02306-RA	1217.2	655	https://www.orthodb.org/v10?query=9064at7147	SWI/SNF complex subunit SMARCC1 isoform X1
9067at7147	Complete	Dato02627-RA	1053.6	645	https://www.orthodb.org/v10?query=9067at7147	Uncharacterized protein, isoform A
9084at7147	Complete	Dato00553-RA	1371.0	761	https://www.orthodb.org/v10?query=9084at7147	Coatomer subunit gamma
9107at7147	Complete	Dato01802-RA	969.1	464	https://www.orthodb.org/v10?query=9107at7147	peroxidase
9117at7147	Complete	Dato00743-RA	1110.3	705	https://www.orthodb.org/v10?query=9117at7147	Vps16, C-terminal
9118at7147	Complete	Dato06379-RA	1428.3	780	https://www.orthodb.org/v10?query=9118at7147	Formin, FH3 domain
9148at7147	Complete	Dato15896-RA	1120.2	818	https://www.orthodb.org/v10?query=9148at7147	Rho GTPase activation protein
9161at7147	Complete	Dato04986-RA	1569.3	732	https://www.orthodb.org/v10?query=9161at7147	Ankyrin repeat-containing domain
9166at7147	Complete	Dato16653-RA	1074.5	611	https://www.orthodb.org/v10?query=9166at7147	AP-3 complex subunit delta
9178at7147	Complete	Dato13586-RA	996.7	673	https://www.orthodb.org/v10?query=9178at7147	EGF-like calcium-binding, conserved site
9202at7147	Complete	Dato07779-RA	838.4	545	https://www.orthodb.org/v10?query=9202at7147	myotubularin-related protein 10-B
9219at7147	Complete	Dato00525-RA	1716.9	953	https://www.orthodb.org/v10?query=9219at7147	Superoxide dismutase, copper/zinc binding domain
9260at7147	Complete	Dato14199-RA	1301.9	709	https://www.orthodb.org/v10?query=9260at7147	Vps53 protein
9277at7147	Duplicated	Dato05014-RA	1537.2	806	https://www.orthodb.org/v10?query=9277at7147	Kinesin-like protein
9277at7147	Duplicated	Dato17531-RA	1329.7	791	https://www.orthodb.org/v10?query=9277at7147	Kinesin-like protein
9295at7147	Complete	Dato04032-RA	1255.8	645	https://www.orthodb.org/v10?query=9295at7147	Histone acetyltransferase
9303at7147	Missing
9326at7147	Complete	Dato04553-RA	1324.9	949	https://www.orthodb.org/v10?query=9326at7147	Cysteine-rich Golgi apparatus protein 1 repeat
9336at7147	Complete	Dato11957-RA	758.2	683	https://www.orthodb.org/v10?query=9336at7147	Blastoderm-specific protein 25D
9337at7147	Complete	Dato15641-RA	794.6	626	https://www.orthodb.org/v10?query=9337at7147	Ankyrin repeat-containing domain
9357at7147	Complete	Dato13906-RA	1422.5	893	https://www.orthodb.org/v10?query=9357at7147	HECT domain
9363at7147	Complete	Dato01665-RA	1006.4	557	https://www.orthodb.org/v10?query=9363at7147	IQ and AAA domain-containing protein 1
9373at7147	Complete	Dato02191-RA	1383.9	804	https://www.orthodb.org/v10?query=9373at7147	Exocyst complex component 4
9424at7147	Complete	Dato10648-RA	886.6	627	https://www.orthodb.org/v10?query=9424at7147	nuclear pore complex protein Nup107
9447at7147	Fragmented	Dato10585-RA	836.1	446	https://www.orthodb.org/v10?query=9447at7147	sarcosine dehydrogenase, mitochondrial
9534at7147	Complete	Dato13984-RA	1169.3	731	https://www.orthodb.org/v10?query=9534at7147	C2 domain
9566at7147	Complete	Dato15797-RA	1712.7	1365	https://www.orthodb.org/v10?query=9566at7147	EGF-like calcium-binding, conserved site
9569at7147	Complete	Dato05899-RA	1426.0	667	https://www.orthodb.org/v10?query=9569at7147	ATP-dependent helicase, C-terminal
9581at7147	Complete	Dato15165-RA	1468.6	823	https://www.orthodb.org/v10?query=9581at7147	serine/threonine-protein kinase TAO3 isoform X1
9594at7147	Complete	Dato02847-RA	1234.1	656	https://www.orthodb.org/v10?query=9594at7147	Exocyst complex component
9608at7147	Complete	Dato03818-RA	1143.1	741	https://www.orthodb.org/v10?query=9608at7147	Aminoacyl-tRNA synthetase, class Ia
9655at7147	Complete	Dato04758-RA	1346.7	736	https://www.orthodb.org/v10?query=9655at7147	Protein of unknown function DUF4495
9671at7147	Complete	Dato02593-RA	539.8	610	https://www.orthodb.org/v10?query=9671at7147	Miranda
9673at7147	Complete	Dato14685-RA	1038.9	577	https://www.orthodb.org/v10?query=9673at7147	Angiotensin-converting enzyme
9679at7147	Complete	Dato07496-RA	376.9	438	https://www.orthodb.org/v10?query=9679at7147	RNA-binding domain superfamily
9705at7147	Complete	Dato10695-RA	780.7	710	https://www.orthodb.org/v10?query=9705at7147	microsomal triglyceride transfer protein large subunit
9709at7147	Complete	Dato05294-RA	1033.3	658	https://www.orthodb.org/v10?query=9709at7147	Receptor L-domain
9717at7147	Complete	Dato04893-RA	541.1	473	https://www.orthodb.org/v10?query=9717at7147	Uncharacterized protein, isoform B
9747at7147	Complete	Dato15236-RA	670.6	550	https://www.orthodb.org/v10?query=9747at7147	ribonucleases P/MRP protein subunit POP1
9762at7147	Complete	Dato03057-RA	1384.1	963	https://www.orthodb.org/v10?query=9762at7147	WASH complex subunit strumpellin homolog
9777at7147	Complete	Dato07290-RA	1070.1	979	https://www.orthodb.org/v10?query=9777at7147	ARID DNA-binding domain
9779at7147	Complete	Dato03094-RA	1185.6	619	https://www.orthodb.org/v10?query=9779at7147	protein zer-1 homolog isoform X1
9792at7147	Missing
9809at7147	Complete	Dato05184-RA	1471.0	714	https://www.orthodb.org/v10?query=9809at7147	DNA helicase
9828at7147	Complete	Dato00224-RA	928.4	562	https://www.orthodb.org/v10?query=9828at7147	serine/threonine-protein kinase Nek8
9834at7147	Complete	Dato01269-RA	716.3	685	https://www.orthodb.org/v10?query=9834at7147	TATA box-binding protein-associated factor RNA polymerase I subunit B
9837at7147	Complete	Dato12205-RA	1343.6	747	https://www.orthodb.org/v10?query=9837at7147	Exocyst complex component 2
9844at7147	Complete	Dato01741-RA	1255.4	763	https://www.orthodb.org/v10?query=9844at7147	cyclin-G-associated kinase
9848at7147	Complete	Dato03216-RA	1210.2	637	https://www.orthodb.org/v10?query=9848at7147	striatin-interacting protein 1 homolog
9853at7147	Complete	Dato03554-RA	504.6	427	https://www.orthodb.org/v10?query=9853at7147	Uncharacterized protein, isoform A
9872at7147	Complete	Dato12914-RA	767.4	506	https://www.orthodb.org/v10?query=9872at7147	Homeobox domain
9926at7147	Complete	Dato14109-RA	1441.0	820	https://www.orthodb.org/v10?query=9926at7147	probable ATP-dependent RNA helicase DDX46
9929at7147	Complete	Dato04650-RA	994.5	590	https://www.orthodb.org/v10?query=9929at7147	Ras guanine-nucleotide exchange factor catalytic domain superfamily
9963at7147	Complete	Dato12206-RA	1200.5	687	https://www.orthodb.org/v10?query=9963at7147	conserved oligomeric Golgi complex subunit 3
9987at7147	Complete	Dato07603-RA	1413.6	749	https://www.orthodb.org/v10?query=9987at7147	DNA topoisomerase
10003at7147	Complete	Dato04969-RA	871.5	591	https://www.orthodb.org/v10?query=10003at7147	N-alpha-acetyltransferase, 35 NatC auxiliary subunit
10012at7147	Complete	Dato12064-RA	738.1	488	https://www.orthodb.org/v10?query=10012at7147	brain tumor protein
10021at7147	Complete	Dato05310-RA	930.4	690	https://www.orthodb.org/v10?query=10021at7147	protein PTHB1
10022at7147	Complete	Dato00983-RA	1063.0	899	https://www.orthodb.org/v10?query=10022at7147	FERM domain
10036at7147	Missing
10087at7147	Complete	Dato11926-RA	1167.3	608	https://www.orthodb.org/v10?query=10087at7147	SNF2-related, N-terminal domain
10103at7147	Missing
10126at7147	Complete	Dato15750-RA	397.5	294	https://www.orthodb.org/v10?query=10126at7147	Immunoglobulin-like domain
10146at7147	Complete	Dato00417-RA	843.4	536	https://www.orthodb.org/v10?query=10146at7147	exosome component 10
10162at7147	Complete	Dato01282-RA	612.6	391	https://www.orthodb.org/v10?query=10162at7147	PPM-type phosphatase domain
10172at7147	Complete	Dato14205-RA	1603.8	1003	https://www.orthodb.org/v10?query=10172at7147	P-type ATPase, cytoplasmic domain N
10174at7147	Complete	Dato16082-RA	794.8	996	https://www.orthodb.org/v10?query=10174at7147	general transcription factor 3C polypeptide 1
10192at7147	Missing
10205at7147	Complete	Dato04100-RA	1378.7	967	https://www.orthodb.org/v10?query=10205at7147	Microtubule-associated serine/threonine-protein kinase, domain
10213at7147	Complete	Dato05151-RA	655.2	697	https://www.orthodb.org/v10?query=10213at7147	zinc finger protein 598
10216at7147	Complete	Dato14259-RA	1270.5	765	https://www.orthodb.org/v10?query=10216at7147	DNA topoisomerase
10234at7147	Missing
10241at7147	Complete	Dato15476-RA	659.8	559	https://www.orthodb.org/v10?query=10241at7147	Zinc finger, PHD-type
10251at7147	Complete	Dato04638-RA	1520.1	1136	https://www.orthodb.org/v10?query=10251at7147	Tyrosine-protein phosphatase non-receptor type 23
10272at7147	Complete	Dato05869-RA	1080.5	803	https://www.orthodb.org/v10?query=10272at7147	Dihydropyridine-sensitive l-type calcium channel
10316at7147	Complete	Dato06283-RA	1269.0	717	https://www.orthodb.org/v10?query=10316at7147	Ras GTPase-activating domain
10350at7147	Complete	Dato15930-RA	1003.3	797	https://www.orthodb.org/v10?query=10350at7147	Ras guanine nucleotide exchange factor domain superfamily
10352at7147	Complete	Dato03166-RA	1599.9	942	https://www.orthodb.org/v10?query=10352at7147	ATP-dependent DNA helicase Q4
10371at7147	Complete	Dato07256-RA	1206.0	605	https://www.orthodb.org/v10?query=10371at7147	1,4-alpha-glucan-branching enzyme
10378at7147	Complete	Dato05967-RA	774.5	551	https://www.orthodb.org/v10?query=10378at7147	Uncharacterized protein, isoform A
10392at7147	Complete	Dato01189-RA	506.9	249	https://www.orthodb.org/v10?query=10392at7147	SH3 domain
10420at7147	Complete	Dato04518-RA	795.6	632	https://www.orthodb.org/v10?query=10420at7147	neurotactin
10426at7147	Complete	Dato14258-RA	611.0	554	https://www.orthodb.org/v10?query=10426at7147	Zinc finger, CCCH-type
10433at7147	Complete	Dato03035-RA	928.6	777	https://www.orthodb.org/v10?query=10433at7147	Alkaline phosphatase
10441at7147	Complete	Dato12803-RA	986.8	592	https://www.orthodb.org/v10?query=10441at7147	Autophagy-related protein 9
10481at7147	Complete	Dato15940-RA	591.3	595	https://www.orthodb.org/v10?query=10481at7147	TATA element modulatory factor
10506at7147	Complete	Dato05708-RA	1790.9	824	https://www.orthodb.org/v10?query=10506at7147	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit
10512at7147	Complete	Dato06367-RA	1180.4	643	https://www.orthodb.org/v10?query=10512at7147	possible lysine-specific histone demethylase 1
10520at7147	Complete	Dato01980-RA	1085.3	625	https://www.orthodb.org/v10?query=10520at7147	Replication factor C subunit 1
10531at7147	Complete	Dato06508-RA	967.4	600	https://www.orthodb.org/v10?query=10531at7147	procollagen-lysine,2-oxoglutarate 5-dioxygenase 1
10536at7147	Complete	Dato12171-RA	624.3	680	https://www.orthodb.org/v10?query=10536at7147	RNA polymerase II assembly factor Rtp1, C-terminal
10625at7147	Complete	Dato14451-RA	1749.7	1122	https://www.orthodb.org/v10?query=10625at7147	leucine-rich PPR motif-containing protein, mitochondrial
10627at7147	Complete	Dato17422-RA	1186.9	605	https://www.orthodb.org/v10?query=10627at7147	NADH:ubiquinone oxidoreductase, subunit G
10672at7147	Complete	Dato05683-RA	1025.3	503	https://www.orthodb.org/v10?query=10672at7147	catenin delta-2
10687at7147	Missing
10726at7147	Complete	Dato14245-RA	1517.8	1234	https://www.orthodb.org/v10?query=10726at7147	Dicer dimerisation domain
10759at7147	Complete	Dato03118-RA	1278.3	719	https://www.orthodb.org/v10?query=10759at7147	Tyrosine-protein phosphatase
10764at7147	Missing
10777at7147	Complete	Dato04426-RA	887.8	789	https://www.orthodb.org/v10?query=10777at7147	transcription initiation factor TFIID subunit 4 isoform X1
10797at7147	Complete	Dato06473-RA	1048.2	607	https://www.orthodb.org/v10?query=10797at7147	protein O-mannosyltransferase 1
10808at7147	Complete	Dato04680-RA	1668.2	913	https://www.orthodb.org/v10?query=10808at7147	insulin-degrading enzyme
10812at7147	Complete	Dato10729-RA	1229.4	601	https://www.orthodb.org/v10?query=10812at7147	Dynamin
10826at7147	Complete	Dato06088-RA	1124.4	586	https://www.orthodb.org/v10?query=10826at7147	glycine--tRNA ligase
10839at7147	Complete	Dato03702-RA	778.2	712	https://www.orthodb.org/v10?query=10839at7147	Ubiquitin domain
10848at7147	Complete	Dato00462-RA	1096.6	530	https://www.orthodb.org/v10?query=10848at7147	cleavage and polyadenylation specificity factor 73
10855at7147	Complete	Dato00031-RA	958.6	496	https://www.orthodb.org/v10?query=10855at7147	Zinc finger, RanBP2-type
10872at7147	Complete	Dato00956-RA	828.7	565	https://www.orthodb.org/v10?query=10872at7147	oligopeptidase A
10879at7147	Complete	Dato06172-RA	576.0	547	https://www.orthodb.org/v10?query=10879at7147	uncharacterized protein LOC105220860
10888at7147	Complete	Dato03984-RA	1229.0	761	https://www.orthodb.org/v10?query=10888at7147	integrator complex subunit 7
10891at7147	Complete	Dato13782-RA	1232.3	663	https://www.orthodb.org/v10?query=10891at7147	DNA polymerase
10893at7147	Complete	Dato07430-RA	847.4	431	https://www.orthodb.org/v10?query=10893at7147	Cationic amino acid transporter
10900at7147	Complete	Dato05599-RA	892.8	534	https://www.orthodb.org/v10?query=10900at7147	C2 domain
10927at7147	Complete	Dato04880-RA	608.9	496	https://www.orthodb.org/v10?query=10927at7147	Transcription factor CP2B, putative
10937at7147	Complete	Dato15710-RA	1526.7	750	https://www.orthodb.org/v10?query=10937at7147	Ionotropic glutamate receptor
10963at7147	Complete	Dato00165-RA	1311.6	902	https://www.orthodb.org/v10?query=10963at7147	WD40-repeat-containing domain
10970at7147	Complete	Dato17347-RA	908.3	604	https://www.orthodb.org/v10?query=10970at7147	uncharacterized protein LOC108145591
10997at7147	Complete	Dato04988-RA	1059.7	595	https://www.orthodb.org/v10?query=10997at7147	CSC1-like protein 2
11012at7147	Complete	Dato15811-RA	1578.3	854	https://www.orthodb.org/v10?query=11012at7147	RNA cytidine acetyltransferase
11041at7147	Complete	Dato17261-RA	867.8	432	https://www.orthodb.org/v10?query=11041at7147	Disintegrin domain
11078at7147	Complete	Dato04191-RA	1317.7	720	https://www.orthodb.org/v10?query=11078at7147	Zinc finger, RING-CH-type
11083at7147	Complete	Dato05363-RA	1322.0	720	https://www.orthodb.org/v10?query=11083at7147	Phosphatidylinositol 3-kinase catalytic subunit type 3
11105at7147	Complete	Dato06587-RA	886.2	528	https://www.orthodb.org/v10?query=11105at7147	serine/threonine-protein kinase unc-51
11125at7147	Complete	Dato17059-RA	677.4	438	https://www.orthodb.org/v10?query=11125at7147	RUN domain
11165at7147	Complete	Dato00310-RA	695.8	463	https://www.orthodb.org/v10?query=11165at7147	Rab-GTPase-TBC domain
11179at7147	Complete	Dato00379-RA	823.6	718	https://www.orthodb.org/v10?query=11179at7147	cilia- and flagella-associated protein 58
11183at7147	Complete	Dato01543-RA	828.4	481	https://www.orthodb.org/v10?query=11183at7147	Ankyrin repeat-containing domain
11193at7147	Complete	Dato04048-RA	975.6	619	https://www.orthodb.org/v10?query=11193at7147	Zinc finger C2H2 superfamily
11268at7147	Complete	Dato03033-RA	979.6	541	https://www.orthodb.org/v10?query=11268at7147	WD40-repeat-containing domain
11310at7147	Complete	Dato15150-RA	1305.4	749	https://www.orthodb.org/v10?query=11310at7147	AP-3 complex subunit beta
11311at7147	Complete	Dato07795-RA	660.9	713	https://www.orthodb.org/v10?query=11311at7147	protein MMS22-like
11362at7147	Complete	Dato14303-RA	1417.2	790	https://www.orthodb.org/v10?query=11362at7147	importin subunit beta
11384at7147	Complete	Dato12422-RA	612.6	477	https://www.orthodb.org/v10?query=11384at7147	Palmitoyltransferase
11388at7147	Complete	Dato03041-RA	1082.4	722	https://www.orthodb.org/v10?query=11388at7147	nuclear export mediator factor NEMF homolog
11394at7147	Complete	Dato12696-RA	1490.5	793	https://www.orthodb.org/v10?query=11394at7147	Diacylglycerol kinase
11408at7147	Fragmented	Dato14313-RA	784.3	499	https://www.orthodb.org/v10?query=11408at7147	Integrator complex subunit 3 homolog
11437at7147	Complete	Dato00281-RA	795.4	410	https://www.orthodb.org/v10?query=11437at7147	FERM domain
11476at7147	Complete	Dato15523-RA	1331.6	682	https://www.orthodb.org/v10?query=11476at7147	DNA helicase
11487at7147	Complete	Dato12081-RA	1049.1	591	https://www.orthodb.org/v10?query=11487at7147	Acyl-CoA oxidase
11495at7147	Complete	Dato06904-RA	1074.2	657	https://www.orthodb.org/v10?query=11495at7147	U2 snRNP-associated SURP motif-containing protein
11593at7147	Complete	Dato02260-RA	541.4	642	https://www.orthodb.org/v10?query=11593at7147	zinc finger CCCH domain-containing protein 14
11599at7147	Missing
11623at7147	Missing
11673at7147	Missing
11681at7147	Complete	Dato12891-RA	950.0	472	https://www.orthodb.org/v10?query=11681at7147	Ankyrin repeat-containing domain
11713at7147	Complete	Dato12915-RA	586.2	592	https://www.orthodb.org/v10?query=11713at7147	Leucine-rich repeat
11757at7147	Complete	Dato04658-RA	901.6	474	https://www.orthodb.org/v10?query=11757at7147	mucolipin-3
11767at7147	Complete	Dato15359-RA	1124.8	576	https://www.orthodb.org/v10?query=11767at7147	solute carrier family 12 member 8
11794at7147	Complete	Dato14202-RA	1486.3	704	https://www.orthodb.org/v10?query=11794at7147	alpha,alpha-trehalose-phosphate synthase 
11809at7147	Complete	Dato03913-RA	970.7	540	https://www.orthodb.org/v10?query=11809at7147	72 kDa inositol polyphosphate 5-phosphatase
11832at7147	Missing
11854at7147	Complete	Dato00502-RA	981.3	544	https://www.orthodb.org/v10?query=11854at7147	Zinc finger C2H2-type
11870at7147	Complete	Dato02534-RA	711.8	639	https://www.orthodb.org/v10?query=11870at7147	conserved oligomeric Golgi complex subunit 1
11891at7147	Complete	Dato15426-RA	685.9	533	https://www.orthodb.org/v10?query=11891at7147	Anaphase-promoting complex subunit 4
11909at7147	Complete	Dato10478-RA	732.8	374	https://www.orthodb.org/v10?query=11909at7147	Serine/threonine-protein kinase MAK
11914at7147	Complete	Dato00088-RA	1280.9	606	https://www.orthodb.org/v10?query=11914at7147	Disintegrin domain
11923at7147	Complete	Dato01765-RA	1031.0	703	https://www.orthodb.org/v10?query=11923at7147	Vacuolar sorting protein 39/Transforming growth factor beta receptor-associated domain 1
11951at7147	Complete	Dato06550-RA	823.2	633	https://www.orthodb.org/v10?query=11951at7147	Sterol regulatory element-binding protein 1
11987at7147	Complete	Dato14114-RA	1399.4	858	https://www.orthodb.org/v10?query=11987at7147	Histone deacetylase
12017at7147	Complete	Dato05926-RA	1242.2	599	https://www.orthodb.org/v10?query=12017at7147	Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15
